episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	1.153585	321	0.003594	0.000508	1.153585	321	0.003594	0.000508
1	1	0.101109	21	0.004815	0.000487	0.101109	21	0.004815	0.000487
2	0	146.734911	117	1.254145	34.960743	146.734911	117	1.254145	34.960743
2	1	3770.610508	2794	1.349538	46.881066	3770.610508	2794	1.349538	46.881066
2	2	131.709451	118	1.116182	23.007788	131.709451	118	1.116182	23.007788
3	0	0.386973	85	0.004553	0.001278	0.386973	85	0.004553	0.001278
3	1	34.285109	90	0.380946	12.669144	34.285109	90	0.380946	12.669144
3	2	302.862917	1732	0.174863	4.314186	302.862917	1732	0.174863	4.314186
4	0	0.138864	8	0.017358	0.000404	0.138864	8	0.017358	0.000404
4	1	2.288573	144	0.015893	0.000480	2.288573	144	0.015893	0.000480
5	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
5	1	0.000000	7	0.000000	0.000000	0.000000	7	0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
