-nan	-nan
0.686759	1.86548
0.983258	1.46081
1.07248	1.37761
1.1165	1.32349
1.1349	1.29979
1.15108	1.28397
1.11537	1.27268
1.11363	1.25898
1.12697	1.25963
1.12383	1.24712
1.1123	1.23603
1.12075	1.2369
1.12345	1.23032
1.13154	1.23827
1.12707	1.22983
1.12999	1.22706
1.11929	1.21889
1.12006	1.21458
1.12065	1.21057
1.12499	1.21177
1.12687	1.20987
1.13011	1.21001
1.13323	1.21067
1.13638	1.21099
1.14075	1.21451
1.14288	1.21409
1.14603	1.21511
1.14746	1.21402
1.14726	1.21426
