episodeIndex	2
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.314200	206	0.001525	0.000479	5.663621	587	0.009648	0.002664	0.000482	0.018815	-0.011496	0.030793
1	1	0.000000	15	0.000000	0.000000	0.260948	32	0.008155	0.002128	-0.026932	0.043241	-0.072779	0.089088
1	2	0.000000	6	0.000000	0.000000	0.000000	20	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
1	3	0.000000	9	0.000000	0.000000	0.000000	19	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
2	0	1728.053867	1712	1.009377	25.556689	5306.178227	5206	1.019243	25.359919	0.718941	1.319545	0.326542	1.711943
2	1	5.486829	31	0.176994	0.952047	56.680051	121	0.468430	4.421517	-0.354057	1.290918	-1.428785	2.365645
2	2	48.205881	43	1.121067	25.719480	195.920677	124	1.580005	36.123979	-0.742321	3.902332	-3.776858	6.936869
2	3	42.541186	43	0.989330	21.848952	115.063486	132	0.871693	21.404810	-0.860934	2.604320	-3.124922	4.868309
2	4	60.747112	35	1.735632	27.717417	232.605744	126	1.846077	49.555031	-0.852252	4.544407	-4.378104	8.070259
2	5	67.271019	49	1.372878	50.127230	210.892736	123	1.714575	53.928508	-1.134428	4.563579	-4.857164	8.286314
3	0	17.680398	45	0.392898	2.956519	45.764353	153	0.299113	2.914999	-0.294782	0.893009	-1.070813	1.669040
3	1	33.896919	55	0.616308	8.677618	50.184777	176	0.285141	3.580717	-0.328572	0.898853	-1.130497	1.700779
3	2	78.936479	67	1.178156	26.574497	129.854720	183	0.709589	12.841163	-0.430170	1.849347	-1.919470	3.338647
3	3	1021.442108	1605	0.636413	13.483594	3002.226658	4853	0.618633	13.386341	0.392657	0.844609	0.097379	1.139887
4	0	0.000000	3	0.000000	0.000000	0.000000	5	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
4	1	0.000000	2	0.000000	0.000000	0.000000	3	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
4	2	0.000000	50	0.000000	0.000000	0.000000	133	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
4	3	0.000000	2	0.000000	0.000000	0.000000	7	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
