episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	2	33.090028	1	33.090028	-nan	33.090028	1	33.090028	-nan
2	3	1108.174207	20	55.408710	436.036557	1108.174207	20	55.408710	436.036557
2	4	105.759573	3	35.253191	1.232593	105.759573	3	35.253191	1.232593
2	5	39.973321	1	39.973321	-nan	39.973321	1	39.973321	-nan
3	0	803.813033	4	200.953258	18646.008950	803.813033	4	200.953258	18646.008950
3	1	147.721078	1	147.721078	-nan	147.721078	1	147.721078	-nan
3	2	642.809317	2	321.404658	73091.824171	642.809317	2	321.404658	73091.824171
3	3	30854.209230	126	244.874676	23166.544498	30854.209230	126	244.874676	23166.544498
3	4	454.663333	2	227.331666	5921.996718	454.663333	2	227.331666	5921.996718
3	5	940.039176	3	313.346392	31045.052791	940.039176	3	313.346392	31045.052791
4	0	54.772015	1	54.772015	-nan	54.772015	1	54.772015	-nan
4	1	43.934610	1	43.934610	-nan	43.934610	1	43.934610	-nan
4	2	64.114014	1	64.114014	-nan	64.114014	1	64.114014	-nan
4	3	1054.828287	20	52.741414	32.708583	1054.828287	20	52.741414	32.708583
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
