episodeIndex	24
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	25	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	6	0.000000	0.000000	53.778122	233	0.230807	5.231202	-0.078444	0.540058	-0.188281	0.649896
1	1	0.000000	14	0.000000	0.000000	64.865498	241	0.269151	5.398266	-0.039741	0.578044	-0.149451	0.687754
1	2	18.493574	10	1.849357	34.201228	78.284056	246	0.318228	8.488390	-0.065156	0.701611	-0.201323	0.837779
1	3	123.835943	269	0.460357	7.971965	2127.981565	7003	0.303867	5.876687	0.244079	0.363655	0.222844	0.384890
2	0	23.593682	16	1.474605	27.184929	446.460324	461	0.968461	15.652564	0.588157	1.348764	0.453083	1.483838
2	1	60.369088	13	4.643776	128.272428	478.856575	428	1.118824	18.787267	0.686411	1.551236	0.532830	1.704818
2	2	27.814740	13	2.139595	35.637368	426.067103	428	0.995484	18.914890	0.561605	1.429363	0.407503	1.583465
2	3	958.640319	804	1.192339	26.684424	21157.106149	19748	1.071354	20.121917	1.005473	1.137236	0.982074	1.160635
2	4	32.425425	10	3.242543	40.209871	720.105210	473	1.522421	36.891025	0.946029	2.098814	0.741310	2.303533
2	5	0.031585	19	0.001662	0.000028	513.407763	472	1.087728	22.604081	0.636069	1.539388	0.475652	1.699805
3	0	48.636075	61	0.797313	15.825416	1279.603944	1361	0.940194	16.420702	0.713492	1.166896	0.632974	1.247414
3	1	17.560127	63	0.278732	1.932736	901.743088	1395	0.646411	10.531821	0.467081	0.825741	0.403388	0.889434
3	2	10.454940	55	0.190090	0.290505	985.723658	1339	0.736164	10.876911	0.550148	0.922180	0.484080	0.988248
3	3	1082.368501	1572	0.688530	9.749003	30952.320945	39119	0.791235	13.842959	0.752410	0.830060	0.738621	0.843849
4	0	0.000000	2	0.000000	0.000000	0.000000	114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	1	0.000000	120	0.000000	0.000000	0.000000	3668	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
4	2	0.000000	7	0.000000	0.000000	0.000000	113	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
4	3	0.000000	5	0.000000	0.000000	0.000000	122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	0	0.000000	0	-nan	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	1	0.000000	0	-nan	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	2	0.000000	0	-nan	-nan	0.000000	4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	3	0.000000	18	0.000000	0.000000	0.000000	167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
