episodeIndex	44
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	45	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.335770	247	0.001359	0.000151	0.784418	10738	0.000073	0.000006	0.000025	0.000121	0.000008	0.000138
1	1	0.000000	5	0.000000	0.000000	0.000000	373	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
1	2	0.000000	11	0.000000	0.000000	0.000022	389	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
1	3	0.000000	10	0.000000	0.000000	0.000028	376	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
2	0	96.637039	81	1.193050	55.034170	3890.387615	3259	1.193737	41.287639	0.966895	1.420578	0.890705	1.496768
2	1	3443.627302	3098	1.111565	38.516832	158697.150858	143315	1.107331	38.055894	1.074490	1.140172	1.063459	1.151203
2	2	28.148799	91	0.309327	5.872961	3526.711764	3331	1.058755	37.348212	0.845351	1.272158	0.773674	1.343835
2	3	80.963661	81	0.999551	24.296414	3779.130058	3320	1.138292	39.905766	0.917338	1.359247	0.843125	1.433460
2	4	176.998628	80	2.212483	96.160921	3398.224296	3414	0.995379	36.254112	0.787696	1.203062	0.717941	1.272818
2	5	26.599233	73	0.364373	9.568131	3403.083899	3309	1.028433	35.756273	0.818934	1.237932	0.748568	1.308297
3	0	6.213067	57	0.109001	0.188954	525.892545	2350	0.223784	3.410522	0.147007	0.300561	0.121220	0.326348
3	1	405.206610	1507	0.268883	3.572127	15723.093318	67739	0.232113	3.975740	0.216673	0.247553	0.211487	0.252739
3	2	10.346404	70	0.147806	0.771018	427.218913	2314	0.184624	1.839307	0.127804	0.241443	0.108719	0.260528
3	3	8.571487	52	0.164836	0.941965	543.842265	2458	0.221254	4.762809	0.132539	0.309969	0.102742	0.339765
4	0	0.000000	0	-nan	-nan	0.000000	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	1	0.000000	1	0.000000	-nan	0.000000	259	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	2	0.000000	0	-nan	-nan	0.000000	12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	3	0.000000	0	-nan	-nan	0.000000	12	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
