episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	0.000000	6	0.000000	0.000000	0.000000	6	0.000000	0.000000
1	1	0.000000	7	0.000000	0.000000	0.000000	7	0.000000	0.000000
1	2	0.000000	10	0.000000	0.000000	0.000000	10	0.000000	0.000000
1	3	97.152793	252	0.385527	7.976533	97.152793	252	0.385527	7.976533
2	0	9.848786	16	0.615549	1.929388	9.848786	16	0.615549	1.929388
2	1	27.037044	14	1.931217	48.279117	27.037044	14	1.931217	48.279117
2	2	6.217184	21	0.296056	1.310353	6.217184	21	0.296056	1.310353
2	3	863.962118	815	1.060076	20.547707	863.962118	815	1.060076	20.547707
2	4	26.058897	22	1.184495	28.908889	26.058897	22	1.184495	28.908889
2	5	35.466858	19	1.866677	28.964860	35.466858	19	1.866677	28.964860
3	0	41.839243	46	0.909549	11.376800	41.839243	46	0.909549	11.376800
3	1	38.254356	39	0.980881	22.281860	38.254356	39	0.980881	22.281860
3	2	37.294810	54	0.690645	15.802931	37.294810	54	0.690645	15.802931
3	3	1212.387911	1583	0.765880	12.837788	1212.387911	1583	0.765880	12.837788
4	0	0.000000	8	0.000000	0.000000	0.000000	8	0.000000	0.000000
4	1	0.000000	144	0.000000	0.000000	0.000000	144	0.000000	0.000000
4	2	0.000000	4	0.000000	0.000000	0.000000	4	0.000000	0.000000
4	3	0.000000	5	0.000000	0.000000	0.000000	5	0.000000	0.000000
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	3	0.000000	10	0.000000	0.000000	0.000000	10	0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
