episodeIndex	12
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1524.159069	1730	0.881017	21.682420	20974.169788	22659	0.925644	22.594342	0.856842	0.994446	0.829189	1.022099
1	1	44.969795	70	0.642426	19.613270	764.821737	773	0.989420	21.219147	0.628431	1.350409	0.483339	1.495501
1	2	56.595580	46	1.230339	27.619174	574.590839	746	0.770229	17.038923	0.440944	1.099514	0.308595	1.231863
1	3	45.673493	59	0.774127	16.792181	547.634354	761	0.719625	18.971571	0.375608	1.063641	0.237338	1.201911
2	0	41.432138	37	1.119788	19.780583	491.096420	424	1.158246	24.240543	0.637282	1.679211	0.427891	1.888601
2	1	67.576538	33	2.047774	61.411733	284.825793	427	0.667039	13.340074	0.281929	1.052150	0.127142	1.206936
2	2	4.542741	37	0.122777	0.329074	570.537705	439	1.299630	37.124058	0.666030	1.933231	0.411368	2.187893
2	3	16.605061	40	0.415127	4.065655	224.113871	447	0.501373	6.338916	0.241911	0.760835	0.137626	0.865120
2	4	18.137198	33	0.549612	5.527901	468.042243	415	1.127813	30.609774	0.536079	1.719546	0.298245	1.957380
2	5	1331.368756	1430	0.931027	22.937501	16208.193291	18393	0.881215	21.832820	0.806148	0.956282	0.775977	0.986454
3	0	0.057897	19	0.003047	0.000176	14.045324	215	0.065327	0.061150	0.028582	0.102072	0.013813	0.116841
3	1	31.511163	480	0.065648	0.068977	339.514266	6733	0.050425	0.044402	0.044830	0.056021	0.042581	0.058270
3	2	0.049461	22	0.002248	0.000111	9.373345	261	0.035913	0.029672	0.012682	0.059145	0.003345	0.068482
3	3	1.129110	15	0.075274	0.077917	13.969023	241	0.057963	0.053615	0.025465	0.090461	0.012403	0.103523
4	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
