episodeIndex	6
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.525536	293	0.001794	0.000233	4.553287	2056	0.002215	0.000293	0.001291	0.003138	0.000815	0.003614
1	1	0.000000	15	0.000000	0.000000	0.500610	135	0.003708	0.000461	-0.000811	0.008228	-0.003139	0.010556
2	0	94.418077	141	0.669632	14.337867	1303.236019	938	1.389377	50.754408	0.820192	1.958563	0.526979	2.251776
2	1	3941.882714	2976	1.324557	46.740322	26205.073026	20736	1.263748	43.083641	1.152213	1.375283	1.094756	1.432740
2	2	81.286359	142	0.572439	22.405758	931.135755	944	0.986373	28.472829	0.561413	1.411332	0.342497	1.630248
3	0	18.987698	74	0.256591	2.375680	88.508100	562	0.157488	3.200357	-0.027162	0.342138	-0.122284	0.437259
3	1	20.202244	85	0.237673	2.812496	120.174268	555	0.216530	5.564708	-0.028485	0.461545	-0.154704	0.587764
3	2	240.014240	1762	0.136217	1.334537	2105.488695	12245	0.171947	4.587954	0.124583	0.219311	0.100183	0.243710
4	0	0.186124	10	0.018612	0.000587	0.830663	63	0.013185	0.000411	0.006932	0.019439	0.003710	0.022660
4	1	1.217009	107	0.011374	0.000317	11.059578	804	0.013756	0.000389	0.012053	0.015459	0.011175	0.016336
5	0	0.000000	0	-nan	-nan	0.000000	1	0.000000	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
