episodeIndex	28
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	29	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	79.576749	68	1.170246	41.800254	1925.527420	2029	0.949003	27.170601	0.711961	1.186045	0.629238	1.268768
1	1	2053.448015	2037	1.008075	30.916215	53031.857166	59351	0.893529	27.699670	0.849277	0.937782	0.833833	0.953225
1	2	1.479368	75	0.019725	0.014298	2123.057149	1972	1.076601	36.007477	0.799805	1.353397	0.703209	1.449993
1	3	59.680940	72	0.828902	25.425085	2264.787813	2066	1.096219	32.833796	0.837986	1.354452	0.747867	1.444570
2	0	8.873788	59	0.150403	1.204003	1325.618036	1641	0.807811	24.562933	0.557199	1.058423	0.469740	1.145882
2	1	4.234145	46	0.092047	0.137232	1131.446606	1572	0.719750	25.835954	0.457145	0.982354	0.365501	1.073998
2	2	1778.382908	2342	0.759344	24.243705	53165.434511	70082	0.758618	24.182504	0.720567	0.796668	0.707288	0.809947
2	3	7.610313	61	0.124759	0.394757	1075.029189	1709	0.629040	21.079830	0.401541	0.856539	0.322149	0.935931
2	4	6.269115	57	0.109984	0.255090	1181.063041	1615	0.731308	19.939960	0.503698	0.958919	0.424266	1.038350
2	5	43.249055	53	0.816020	23.948445	1184.041067	1603	0.738641	18.813975	0.516724	0.960557	0.439279	1.038002
3	0	0.035776	13	0.002752	0.000029	1.607330	247	0.006507	0.001336	0.001744	0.011271	0.000081	0.012933
3	1	0.010290	8	0.001286	0.000013	0.912920	270	0.003381	0.000530	0.000512	0.006250	-0.000489	0.007251
3	2	0.353556	11	0.032141	0.010407	2.422611	267	0.009073	0.002498	0.002809	0.015338	0.000622	0.017525
3	3	8.635981	298	0.028980	0.009310	49.275142	7447	0.006617	0.001621	0.005661	0.007572	0.005328	0.007906
4	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
