episodeIndex	87
epsilon	0.500000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	88	0.000000	88	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	82	221.000000	103	2.695122	19.918248	1.256098	0.242246	2.145631	1.248981	3.212977	0.981248	3.615214
1	1	0.000000	0	-nan	-nan	30	235.000000	37	7.833333	93.729885	1.233333	0.185057	6.351351	3.026064	10.672539	2.042465	12.494970
2	0	16.000000	1	16.000000	-nan	85	876.000000	159	10.305882	251.000560	1.870588	1.494958	5.509434	3.207520	8.575792	2.562919	9.836891
2	1	2.000000	1	2.000000	-nan	37	452.000000	55	12.216216	202.840841	1.486486	0.478979	8.218182	4.348623	13.509869	3.256743	15.788052
3	0	54.000000	4	13.500000	51.666667	85	1951.000000	201	22.952941	994.331092	2.364706	2.829692	9.706468	5.888733	14.924547	4.834514	17.115937
3	1	18.000000	2	9.000000	32.000000	45	1036.000000	74	23.022222	580.567677	1.644444	0.779798	14.000000	8.264603	21.941995	6.679789	25.342346
4	0	48.000000	4	12.000000	34.666667	86	3678.000000	237	42.767442	3112.768810	2.755814	3.927907	15.518987	9.633540	23.576193	8.009760	26.964383
4	1	26.000000	2	13.000000	98.000000	47	1626.000000	92	34.595745	1061.898242	1.957447	1.215541	17.673913	10.971581	27.032265	9.132883	31.054253
5	0	64.000000	4	16.000000	70.666667	87	5117.000000	261	58.816092	6141.221599	3.000000	5.720930	19.605364	11.931732	30.460068	9.851168	35.150317
5	1	23.000000	1	23.000000	-nan	42	2346.000000	98	55.857143	3610.076655	2.333333	2.081301	23.938776	13.343512	39.591243	10.500124	46.708417
6	0	90.000000	5	18.000000	70.000000	85	6396.000000	280	75.247059	11121.045378	3.294118	6.567227	22.842857	13.568748	35.902096	11.048220	41.523495
6	1	0.000000	0	-nan	-nan	54	2834.000000	112	52.481481	3323.310971	2.074074	1.956674	25.303571	14.950464	40.336345	12.181426	46.977203
7	0	36.000000	2	18.000000	162.000000	83	7713.000000	301	92.927711	16941.458125	3.626506	8.675874	25.624585	15.021838	40.852783	12.169931	47.517825
7	1	0.000000	0	-nan	-nan	49	2175.000000	85	44.387755	2098.159014	1.734694	1.490646	25.588235	14.976063	41.578388	12.184385	48.891468
8	0	28.000000	1	28.000000	-nan	86	7226.000000	268	84.023256	12167.199453	3.116279	6.339261	26.962687	16.422439	41.974308	13.574858	48.498013
8	1	0.000000	0	-nan	-nan	47	2158.000000	75	45.914894	1937.209991	1.595745	0.898242	28.773333	17.604952	44.659603	14.570943	51.594157
9	0	29.000000	1	29.000000	-nan	88	5818.000000	206	66.113636	3894.308777	2.340909	1.698537	28.242718	20.134686	38.545410	17.803623	42.626806
