episodeIndex	2
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	2189.143351	1147	1.908582	68.046168	6062.043725	3469	1.747490	57.763687	1.192275	2.302706	0.466786	3.028195
1	1	58.164537	63	0.923247	43.435583	307.708590	193	1.594345	70.652623	-1.008941	4.197631	-4.410601	7.599291
2	0	87.370363	42	2.080247	46.457964	364.146058	137	2.658000	122.532572	-1.411132	6.727133	-6.728185	12.044186
2	1	92.796379	42	2.209438	106.734482	176.173733	138	1.276621	49.392821	-1.297498	3.850741	-4.661048	7.214291
2	2	1810.046881	908	1.993444	69.761927	5464.215426	3141	1.739642	67.636108	1.108261	2.371023	0.283248	3.196036
3	0	7.451661	18	0.413981	1.453779	19.407436	67	0.289663	1.444612	-0.342129	0.921456	-1.167680	1.747007
3	1	36.620431	572	0.064022	0.231057	126.448962	1680	0.075267	0.400875	0.008803	0.141731	-0.078044	0.228578
3	2	0.001058	22	0.000048	0.000000	0.002749	62	0.000044	0.000000	-0.000093	0.000182	-0.000273	0.000361
4	0	36.513149	810	0.045078	0.135252	165.951535	2249	0.073789	0.338088	0.021035	0.126543	-0.047898	0.195476
4	1	0.008248	62	0.000133	0.000000	5.830815	135	0.043191	0.250026	-0.141975	0.228358	-0.383929	0.470311
5	0	146.322723	1752	0.083518	0.123281	663.674653	4976	0.133375	0.294142	0.100294	0.166456	0.057069	0.209682
5	1	8.214054	112	0.073340	0.060211	22.551648	336	0.067118	0.088027	-0.002524	0.136760	-0.093525	0.227761
6	0	20.388250	147	0.138696	0.024432	66.317344	416	0.159417	0.032213	0.121555	0.197279	0.072081	0.246752
6	1	0.206916	2	0.103458	0.021407	3.655327	18	0.203074	0.046695	-0.016074	0.422221	-0.302429	0.708577
