episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	1.000000	1	1.000000	-nan	1.000000	1	1.000000	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	2.000000	1	2.000000	-nan	2.000000	1	2.000000	-nan
2	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	1	15.000000	3	5.000000	4.000000	15.000000	3	5.000000	4.000000
4	0	18.000000	3	6.000000	4.000000	18.000000	3	6.000000	4.000000
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	1	67.000000	3	22.333333	169.333333	67.000000	3	22.333333	169.333333
6	0	10.000000	1	10.000000	-nan	10.000000	1	10.000000	-nan
6	1	310.000000	11	28.181818	86.763636	310.000000	11	28.181818	86.763636
7	0	302.000000	12	25.166667	99.242424	302.000000	12	25.166667	99.242424
7	1	37.000000	1	37.000000	-nan	37.000000	1	37.000000	-nan
8	0	122.000000	5	24.400000	110.800000	122.000000	5	24.400000	110.800000
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
9	0	62.000000	2	31.000000	288.000000	62.000000	2	31.000000	288.000000
