episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	4.000000	2	2.000000	2.000000	4.000000	2	2.000000	2.000000
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	6.000000	2	3.000000	2.000000	6.000000	2	3.000000	2.000000
2	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	0	20.000000	2	10.000000	50.000000	20.000000	2	10.000000	50.000000
3	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	0	22.000000	2	11.000000	50.000000	22.000000	2	11.000000	50.000000
4	1	14.000000	1	14.000000	-nan	14.000000	1	14.000000	-nan
5	0	33.000000	3	11.000000	28.000000	33.000000	3	11.000000	28.000000
5	1	13.000000	1	13.000000	-nan	13.000000	1	13.000000	-nan
6	0	36.000000	3	12.000000	28.000000	36.000000	3	12.000000	28.000000
6	1	12.000000	1	12.000000	-nan	12.000000	1	12.000000	-nan
7	0	30.000000	2	15.000000	32.000000	30.000000	2	15.000000	32.000000
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
8	0	20.000000	1	20.000000	-nan	20.000000	1	20.000000	-nan
8	1	22.000000	1	22.000000	-nan	22.000000	1	22.000000	-nan
9	0	44.000000	2	22.000000	2.000000	44.000000	2	22.000000	2.000000
