episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	1.000000	1	1.000000	-nan	1.000000	1	1.000000	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	2.000000	1	2.000000	-nan	2.000000	1	2.000000	-nan
2	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
3	0	15.000000	3	5.000000	4.000000	15.000000	3	5.000000	4.000000
3	1	9.000000	1	9.000000	-nan	9.000000	1	9.000000	-nan
4	0	28.000000	4	7.000000	6.666667	28.000000	4	7.000000	6.666667
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	0	11.000000	1	11.000000	-nan	11.000000	1	11.000000	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	12.000000	1	12.000000	-nan	12.000000	1	12.000000	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
7	0	13.000000	1	13.000000	-nan	13.000000	1	13.000000	-nan
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
8	0	14.000000	1	14.000000	-nan	14.000000	1	14.000000	-nan
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
9	0	15.000000	1	15.000000	-nan	15.000000	1	15.000000	-nan
