episodeIndex	2
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.255312	5	0.251062	0.005530	1.255312	5	0.251062	0.005530	0.107974	0.394151	-0.078997	0.581122
1	1	1.904723	7	0.272103	0.005115	1.904723	7	0.272103	0.005115	0.155800	0.388407	0.003828	0.540379
1	2	11.394254	45	0.253206	0.004343	11.394254	45	0.253206	0.004343	0.210935	0.295476	0.155701	0.350710
2	0	1.344857	4	0.336214	0.014393	54.884118	23	2.386266	0.985671	1.495552	3.276980	0.331674	4.440858
2	1	0.000000	0	-nan	-nan	2.973481	1	2.973481	-nan	-nan	-nan	-nan	-nan
2	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
3	0	0.442277	1	0.442277	-nan	4.267846	2	2.133923	5.723329	-5.144641	9.412486	-14.655393	18.923239
3	1	5.588490	15	0.372566	0.019814	89.582049	36	2.488390	3.401720	1.165773	3.811008	-0.562465	5.539246
3	2	0.421868	1	0.421868	-nan	3.902511	2	1.951255	4.678051	-4.629168	8.531678	-13.227674	17.130184
4	0	4.388425	8	0.548553	0.000537	18615.141113	63	295.478430	44631.668894	180.956777	410.000084	31.313638	559.643222
4	1	0.722625	2	0.361313	0.093950	657.912979	5	131.582596	31449.775370	-209.657531	472.822722	-655.549130	918.714322
4	2	1.011285	2	0.505642	0.000032	1113.045214	6	185.507536	42783.726850	-177.821414	548.836486	-652.576034	1023.591106
5	0	15406.914723	313	49.223370	12896.697881	35811.806310	526	68.083282	13907.298528	45.959221	90.207343	17.050157	119.116407
5	1	1127.521982	13	86.732460	17429.431391	2399.728242	21	114.272773	21444.755343	-23.222327	251.767874	-202.884405	431.429952
5	2	696.826892	16	43.551681	10963.734044	2653.495345	29	91.499839	25225.163493	-35.398026	218.397705	-201.212911	384.212590
6	0	1089.371641	7	155.624520	30180.979708	1097.647780	8	137.205973	28583.354355	-119.980384	394.392329	-456.040615	730.452560
6	1	903.598370	10	90.359837	10272.281630	911.010650	11	82.819150	9870.535035	-46.068210	211.706510	-214.482726	380.121026
6	2	19145.655689	190	100.766609	20491.201569	19323.568629	211	91.580894	19209.275504	50.527356	132.634432	-3.116474	186.278262
