episodeIndex	471
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	4.000000	2	2.000000	2.000000	1366.000000	634	2.154574	6.791235	1.946693	2.362455	1.877429	2.431719
1	1	0.000000	0	-nan	-nan	131.000000	29	4.517241	19.044335	2.889563	6.144919	2.347236	6.687247
2	0	6.000000	2	3.000000	2.000000	4084.000000	888	4.599099	19.374610	4.302415	4.895783	4.203562	4.994636
2	1	0.000000	0	-nan	-nan	396.000000	56	7.071429	33.449351	5.519097	8.623760	5.001874	9.140983
3	0	5.000000	1	5.000000	-nan	7139.000000	1001	7.131868	33.030593	6.767009	7.496728	6.645441	7.618296
3	1	0.000000	0	-nan	-nan	715.000000	73	9.794521	33.971081	8.424340	11.164701	7.967808	11.621233
4	0	6.000000	1	6.000000	-nan	10216.000000	1056	9.674242	45.050180	9.259383	10.089102	9.121156	10.227329
4	1	0.000000	0	-nan	-nan	834.000000	76	10.973684	40.052632	9.515564	12.431804	9.029731	12.917637
5	0	7.000000	1	7.000000	-nan	12183.000000	1029	11.839650	54.368232	11.377961	12.301339	11.224131	12.455170
5	1	0.000000	0	-nan	-nan	1062.000000	76	13.973684	58.185965	12.216218	15.731150	11.630646	16.316722
6	0	8.000000	1	8.000000	-nan	13792.000000	992	13.903226	59.478012	13.411405	14.395047	13.247535	14.558917
6	1	0.000000	0	-nan	-nan	1138.000000	73	15.589041	58.439878	13.791918	17.386164	13.193133	17.984950
7	0	37.000000	3	12.333333	9.333333	15986.000000	1004	15.922311	60.951087	15.427421	16.417201	15.262528	16.582093
7	1	0.000000	0	-nan	-nan	1282.000000	64	20.031250	88.633929	17.667538	22.394962	16.879970	23.182530
8	0	52.000000	4	13.000000	6.666667	18024.000000	1006	17.916501	63.937300	17.410137	18.422865	17.241421	18.591581
8	1	0.000000	0	-nan	-nan	1466.000000	68	21.558824	80.578578	19.372372	23.745275	18.643865	24.473782
9	0	28.000000	2	14.000000	18.000000	14773.000000	777	19.012870	66.541071	18.425084	19.600656	18.229239	19.796501
