episodeIndex	572
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1645.000000	761	2.161629	7.501473	1.962211	2.361048	1.895766	2.427492
1	1	0.000000	0	-nan	-nan	166.000000	38	4.368421	16.238976	3.055399	5.681443	2.617911	6.118931
2	0	2.000000	1	2.000000	-nan	4838.000000	1064	4.546992	18.458749	4.282438	4.811547	4.194291	4.899694
2	1	0.000000	0	-nan	-nan	472.000000	72	6.555556	28.644757	5.288660	7.822451	4.866541	8.244570
3	0	3.000000	1	3.000000	-nan	8475.000000	1211	6.998348	30.198344	6.681170	7.315527	6.575489	7.421208
3	1	0.000000	0	-nan	-nan	789.000000	85	9.282353	32.776471	8.035095	10.529611	7.619520	10.945186
4	0	10.000000	2	5.000000	2.000000	12100.000000	1274	9.497645	41.940686	9.133212	9.862078	9.011786	9.983504
4	1	0.000000	0	-nan	-nan	962.000000	86	11.186047	40.600274	9.805981	12.566112	9.346155	13.025938
5	0	21.000000	3	7.000000	4.000000	14424.000000	1232	11.707792	52.216739	11.294284	12.121300	11.156507	12.259078
5	1	0.000000	0	-nan	-nan	1292.000000	94	13.744681	51.525509	12.257609	15.231752	11.762131	15.727231
6	0	18.000000	2	9.000000	2.000000	16758.000000	1205	13.907054	58.589360	13.464159	14.349949	13.316591	14.497517
6	1	0.000000	0	-nan	-nan	1346.000000	87	15.471264	58.926490	13.818236	17.124293	13.267462	17.675067
7	0	11.000000	1	11.000000	-nan	19550.000000	1228	15.920195	60.736902	15.473500	16.366891	15.324665	16.515726
7	1	0.000000	0	-nan	-nan	1422.000000	74	19.216216	85.322473	17.059463	21.372969	16.340852	22.091580
8	0	12.000000	1	12.000000	-nan	21548.000000	1213	17.764221	64.462514	17.301192	18.227250	17.146915	18.381527
8	1	0.000000	0	-nan	-nan	1668.000000	80	20.850000	74.205063	18.915555	22.784445	18.271015	23.428985
9	0	13.000000	1	13.000000	-nan	17583.000000	931	18.886144	66.391324	18.349773	19.422515	18.171059	19.601229
