episodeIndex	526
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	4.000000	2	2.000000	2.000000	1472.000000	700	2.102857	6.450063	1.910052	2.295662	1.845812	2.359903
1	1	0.000000	0	-nan	-nan	153.000000	35	4.371429	16.652101	2.985997	5.756860	2.524383	6.218474
2	0	6.000000	2	3.000000	2.000000	4472.000000	984	4.544715	18.404916	4.270018	4.819412	4.178492	4.910939
2	1	0.000000	0	-nan	-nan	458.000000	68	6.735294	29.361721	5.415455	8.055133	4.975697	8.494891
3	0	14.000000	2	7.000000	8.000000	7881.000000	1117	7.055506	31.018422	6.720796	7.390215	6.609274	7.501737
3	1	0.000000	0	-nan	-nan	766.000000	82	9.341463	32.869618	8.069792	10.613135	7.646082	11.036845
4	0	24.000000	3	8.000000	4.000000	11276.000000	1177	9.580289	43.160427	9.195662	9.964915	9.067508	10.093070
4	1	0.000000	0	-nan	-nan	904.000000	82	11.024390	39.530262	9.629813	12.418967	9.165153	12.883628
5	0	46.000000	4	11.500000	11.666667	13590.000000	1150	11.817391	53.702047	11.383350	12.251433	11.238731	12.396051
5	1	0.000000	0	-nan	-nan	1177.000000	85	13.847059	53.940616	12.247011	15.447107	11.713889	15.980229
6	0	60.000000	4	15.000000	6.666667	15622.000000	1114	14.023339	59.985079	13.557256	14.489423	13.401961	14.644718
6	1	0.000000	0	-nan	-nan	1268.000000	81	15.654321	61.279012	13.907301	17.401341	13.325209	17.983433
7	0	36.000000	2	18.000000	2.000000	18201.000000	1133	16.064431	61.901322	15.594948	16.533913	15.438521	16.690341
7	1	0.000000	0	-nan	-nan	1372.000000	70	19.600000	85.373913	17.381813	21.818187	16.642733	22.557267
8	0	20.000000	1	20.000000	-nan	20200.000000	1130	17.876106	64.707400	17.395463	18.356749	17.235318	18.516895
8	1	0.000000	0	-nan	-nan	1584.000000	74	21.405405	75.148464	19.381320	23.429491	18.706913	24.103898
9	0	21.000000	1	21.000000	-nan	16409.000000	865	18.969942	66.929651	18.411233	19.528651	18.225076	19.714808
