episodeIndex	268
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	761.000000	359	2.119777	6.530306	1.848880	2.390674	1.758620	2.480935
1	1	0.000000	0	-nan	-nan	84.000000	18	4.666667	28.823529	2.124981	7.208353	1.278113	8.055220
2	0	2.000000	1	2.000000	-nan	2290.000000	512	4.472656	16.895533	4.107788	4.837524	3.986218	4.959095
2	1	0.000000	0	-nan	-nan	218.000000	29	7.517241	39.044335	5.186658	9.847825	4.410129	10.624354
3	0	3.000000	1	3.000000	-nan	3960.000000	568	6.971831	28.711727	6.520245	7.423417	6.369781	7.573881
3	1	0.000000	0	-nan	-nan	414.000000	44	9.409091	20.572939	8.035661	10.782521	7.578047	11.240135
4	0	4.000000	1	4.000000	-nan	5734.000000	612	9.369281	33.689922	8.898023	9.840539	8.741004	9.997558
4	1	0.000000	0	-nan	-nan	502.000000	41	12.243902	44.439024	10.152802	14.335003	9.456066	15.031739
5	0	5.000000	1	5.000000	-nan	6843.000000	597	11.462312	41.248997	10.934348	11.990275	10.758435	12.166188
5	1	0.000000	0	-nan	-nan	593.000000	43	13.790698	44.598007	11.745157	15.836238	11.063601	16.517794
6	0	14.000000	2	7.000000	2.000000	7864.000000	566	13.893993	49.489628	13.300065	14.487920	13.102174	14.685812
6	1	0.000000	0	-nan	-nan	768.000000	51	15.058824	49.496471	13.080093	17.037554	12.420798	17.696849
7	0	16.000000	2	8.000000	2.000000	9758.000000	598	16.317726	57.021159	15.697497	16.937955	15.490842	17.144609
7	1	0.000000	0	-nan	-nan	729.000000	37	19.702703	72.492492	16.891253	22.514152	15.954504	23.450902
8	0	10.000000	1	10.000000	-nan	10972.000000	595	18.440336	62.519582	17.789256	19.091416	17.572322	19.308350
8	1	0.000000	0	-nan	-nan	826.000000	35	23.600000	66.305882	20.835436	26.364564	19.914308	27.285692
9	0	11.000000	1	11.000000	-nan	8742.000000	446	19.600897	65.633617	18.830383	20.371411	18.573655	20.628139
