episodeIndex	17
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	34.000000	20	1.700000	3.905263	0.767702	2.632298	0.419313	2.980687
1	1	0.000000	0	-nan	-nan	1.000000	1	1.000000	-nan	-nan	-nan	-nan	-nan
2	0	2.000000	1	2.000000	-nan	176.000000	32	5.500000	46.709677	2.950981	8.049019	1.998441	9.001559
2	1	0.000000	0	-nan	-nan	52.000000	4	13.000000	204.000000	-2.067100	28.067100	-7.697509	33.697509
3	0	3.000000	1	3.000000	-nan	478.000000	48	9.958333	98.381206	6.937825	12.978842	5.809094	14.107572
3	1	0.000000	0	-nan	-nan	36.000000	4	9.000000	32.000000	3.032539	14.967461	0.802565	17.197435
4	0	26.000000	3	8.666667	17.333333	664.000000	54	12.296296	87.759609	9.606651	14.985942	8.601560	15.991033
4	1	0.000000	0	-nan	-nan	130.000000	8	16.250000	97.642857	8.879112	23.620888	6.124692	26.375308
5	0	38.000000	4	9.500000	11.666667	824.000000	56	14.714286	86.462338	12.092700	17.335871	11.113042	18.315529
5	1	0.000000	0	-nan	-nan	63.000000	3	21.000000	36.000000	13.691383	28.308617	10.960233	31.039767
6	0	20.000000	2	10.000000	32.000000	756.000000	47	16.085106	75.470860	13.411575	18.758638	12.412506	19.757707
6	1	8.000000	1	8.000000	-nan	34.000000	3	11.333333	17.333333	6.261967	16.404700	4.366853	18.299814
7	0	22.000000	2	11.000000	32.000000	750.000000	46	16.304348	57.816425	13.939020	18.669675	13.055123	19.553572
7	1	0.000000	0	-nan	-nan	67.000000	3	22.333333	89.333333	10.820275	33.846392	6.517971	38.148695
8	0	16.000000	1	16.000000	-nan	1008.000000	49	20.571429	77.666667	17.915210	23.227648	16.922610	24.220247
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
9	0	17.000000	1	17.000000	-nan	782.000000	34	23.000000	90.424242	19.559294	26.440706	18.273540	27.726460
