episodeIndex	125
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	356.000000	164	2.170732	6.424660	1.773185	2.568278	1.640726	2.700737
1	1	0.000000	0	-nan	-nan	65.000000	13	5.000000	39.333333	1.506238	8.493762	0.342148	9.657852
2	0	12.000000	3	4.000000	4.000000	1074.000000	240	4.475000	17.564226	3.931633	5.018367	3.750588	5.199412
2	1	0.000000	0	-nan	-nan	126.000000	16	7.875000	59.450000	4.003310	11.746690	2.713298	13.036702
3	0	15.000000	3	5.000000	4.000000	1994.000000	276	7.224638	35.280264	6.506519	7.942756	6.267249	8.182027
3	1	0.000000	0	-nan	-nan	175.000000	19	9.210526	23.953216	6.955302	11.465750	6.203882	12.217171
4	0	0.000000	0	-nan	-nan	2888.000000	297	9.723906	37.558650	9.009637	10.438174	8.771650	10.676162
4	1	8.000000	1	8.000000	-nan	290.000000	24	12.083333	48.166667	9.237875	14.928792	8.289793	15.876873
5	0	9.000000	1	9.000000	-nan	3333.000000	287	11.613240	41.077167	10.853362	12.373118	10.600178	12.626303
5	1	0.000000	0	-nan	-nan	276.000000	20	13.800000	43.957895	10.822251	16.777749	9.830092	17.769908
6	0	10.000000	1	10.000000	-nan	3600.000000	262	13.740458	47.104794	12.888798	14.592119	12.605032	14.875884
6	1	0.000000	0	-nan	-nan	302.000000	20	15.100000	58.305263	11.670558	18.529442	10.527898	19.672102
7	0	24.000000	2	12.000000	2.000000	4450.000000	276	16.123188	53.468406	15.239135	17.007242	14.944576	17.301801
7	1	0.000000	0	-nan	-nan	303.000000	15	20.200000	61.028571	16.148596	24.251404	14.798704	25.601296
8	0	26.000000	2	13.000000	2.000000	5346.000000	285	18.757895	62.522165	17.817134	19.698655	17.503681	20.012109
8	1	0.000000	0	-nan	-nan	402.000000	17	23.647059	57.617647	19.949306	27.344812	18.717247	28.576870
9	0	15.000000	1	15.000000	-nan	4363.000000	217	20.105991	69.067418	18.972831	21.239151	18.595272	21.616710
