episodeIndex	6
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	330	0.000000	0.000000	3.133986	2591	0.001210	0.000127	0.000669	0.001751	0.000390	0.002029
1	1	0.000000	14	0.000000	0.000000	0.416229	127	0.003277	0.000341	-0.000729	0.007284	-0.002793	0.009348
1	2	0.000000	9	0.000000	0.000000	0.114118	122	0.000935	0.000107	-0.001353	0.003224	-0.002532	0.004403
2	0	56.679713	131	0.432670	10.253121	1020.411740	858	1.189291	43.805048	0.636404	1.742179	0.351586	2.026996
2	1	3738.211445	2802	1.334123	45.747390	25631.582261	19048	1.345631	45.863341	1.225563	1.465699	1.163711	1.527551
2	2	192.029302	103	1.864362	53.558924	1362.151803	893	1.525366	47.397468	0.961637	2.089095	0.671235	2.379497
3	0	77.063123	42	1.834836	65.663535	212.912666	244	0.872593	29.255938	0.025306	1.719880	-0.411170	2.156356
3	1	2.622258	30	0.087409	0.078153	82.805883	250	0.331224	5.797570	-0.041401	0.703848	-0.233357	0.895804
3	2	306.198904	690	0.443767	11.041600	2212.362662	4994	0.443004	9.971751	0.333664	0.552344	0.277338	0.608670
4	0	0.004136	21	0.000197	0.000000	0.751049	166	0.004524	0.000939	-0.001295	0.010344	-0.004293	0.013342
4	1	0.000000	26	0.000000	0.000000	0.816532	160	0.005103	0.000964	-0.000903	0.011110	-0.003998	0.014204
4	2	0.723869	472	0.001534	0.000101	16.186716	3495	0.004631	0.001021	0.003309	0.005954	0.002628	0.006635
5	0	0.084833	36	0.002356	0.000021	0.616106	239	0.002578	0.000052	0.001438	0.003718	0.000850	0.004305
5	1	0.308726	45	0.006861	0.000204	0.888716	250	0.003555	0.000090	0.002087	0.005023	0.001331	0.005779
5	2	3.479836	816	0.004265	0.000125	17.267402	5327	0.003241	0.000071	0.002959	0.003524	0.002814	0.003669
6	0	0.000000	0	-nan	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
6	1	0.038576	1	0.038576	-nan	0.038576	4	0.009644	0.000372	-0.013954	0.033242	-0.026110	0.045398
6	2	0.027280	7	0.003897	0.000106	0.103556	47	0.002203	0.000074	-0.000877	0.005283	-0.002463	0.006870
