episodeIndex	176
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	447.000000	225	1.986667	5.147143	1.682875	2.290459	1.581654	2.391680
1	1	0.000000	0	-nan	-nan	69.000000	15	4.600000	34.971429	1.533128	7.666872	0.511274	8.688726
2	0	2.000000	1	2.000000	-nan	1364.000000	323	4.222910	14.832144	3.792497	4.653323	3.649088	4.796733
2	1	0.000000	0	-nan	-nan	152.000000	19	8.000000	52.000000	4.677160	11.322840	3.570019	12.429981
3	0	3.000000	1	3.000000	-nan	2564.000000	374	6.855615	29.716362	6.289445	7.421785	6.100803	7.610427
3	1	0.000000	0	-nan	-nan	202.000000	22	9.181818	22.060606	7.170494	11.193142	6.500339	11.863297
4	0	4.000000	1	4.000000	-nan	3694.000000	399	9.258145	34.041234	8.671466	9.844825	8.475990	10.040301
4	1	0.000000	0	-nan	-nan	358.000000	29	12.344828	45.162562	9.838286	14.851369	9.003129	15.686526
5	0	12.000000	2	6.000000	2.000000	4456.000000	396	11.252525	38.498095	10.626262	11.878788	10.417597	12.087453
5	1	0.000000	0	-nan	-nan	361.000000	27	13.370370	35.396011	11.070624	15.670116	10.304369	16.436371
6	0	24.000000	3	8.000000	4.000000	4860.000000	365	13.315068	43.936173	12.618202	14.011934	12.386013	14.244124
6	1	0.000000	0	-nan	-nan	386.000000	28	13.785714	50.174603	11.096982	16.474447	10.201120	17.370308
7	0	20.000000	2	10.000000	2.000000	5688.000000	366	15.540984	51.092836	14.790530	16.291438	14.540485	16.541482
7	1	0.000000	0	-nan	-nan	405.000000	21	19.285714	48.114286	16.245446	22.325983	15.232455	23.338973
8	0	26.000000	2	13.000000	2.000000	6812.000000	377	18.068966	58.856933	17.275345	18.862586	17.010918	19.127013
8	1	0.000000	0	-nan	-nan	508.000000	21	24.190476	57.561905	20.865087	27.515866	19.757096	28.623856
9	0	28.000000	2	14.000000	2.000000	5680.000000	292	19.452055	65.059549	18.503967	20.400143	18.188072	20.716037
