episodeIndex	173
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	436.000000	220	1.981818	5.205147	1.672867	2.290769	1.569927	2.393709
1	1	0.000000	0	-nan	-nan	69.000000	15	4.600000	34.971429	1.533128	7.666872	0.511274	8.688726
2	0	2.000000	1	2.000000	-nan	1336.000000	317	4.214511	14.915865	3.778819	4.650203	3.633651	4.795371
2	1	0.000000	0	-nan	-nan	146.000000	18	8.111111	54.810458	4.606175	11.616047	3.438362	12.783860
3	0	8.000000	2	4.000000	2.000000	2531.000000	369	6.859079	29.980087	6.286562	7.431595	6.095805	7.622352
3	1	0.000000	0	-nan	-nan	197.000000	21	9.380952	22.247619	7.313589	11.448315	6.624763	12.137142
4	0	32.000000	4	8.000000	18.666667	3668.000000	395	9.286076	34.199679	8.695063	9.877089	8.498143	10.074009
4	1	0.000000	0	-nan	-nan	358.000000	29	12.344828	45.162562	9.838286	14.851369	9.003129	15.686526
5	0	42.000000	4	10.500000	11.666667	4415.000000	391	11.291560	38.776313	10.659033	11.924088	10.448280	12.134840
5	1	13.000000	1	13.000000	-nan	361.000000	27	13.370370	35.396011	11.070624	15.670116	10.304369	16.436371
6	0	46.000000	3	15.333333	9.333333	4804.000000	359	13.381616	44.298097	12.676062	14.087169	12.440978	14.322253
6	1	10.000000	1	10.000000	-nan	386.000000	28	13.785714	50.174603	11.096982	16.474447	10.201120	17.370308
7	0	57.000000	3	19.000000	4.000000	5642.000000	362	15.585635	51.423394	14.828610	16.342661	14.576375	16.594895
7	1	0.000000	0	-nan	-nan	390.000000	20	19.500000	49.631579	16.335911	22.664089	15.281665	23.718335
8	0	92.000000	4	23.000000	6.666667	6728.000000	371	18.134771	59.495301	17.330432	18.939110	17.062434	19.207108
8	1	0.000000	0	-nan	-nan	508.000000	21	24.190476	57.561905	20.865087	27.515866	19.757096	28.623856
9	0	75.000000	3	25.000000	4.000000	5605.000000	287	19.529617	65.788455	18.567964	20.491270	18.247549	20.811684
