episodeIndex	5
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	328	0.000000	0.000000	1.441972	2031	0.000710	0.000089	0.000172	0.001248	-0.000133	0.001553
1	1	0.000000	20	0.000000	0.000000	0.067026	129	0.000520	0.000035	-0.000816	0.001855	-0.001575	0.002615
2	0	233.441196	122	1.913452	87.897696	1340.373546	747	1.794342	75.226618	0.978592	2.610092	0.514780	3.073904
2	1	3662.550560	2933	1.248739	41.618644	22309.323783	17007	1.311773	45.102705	1.179394	1.444152	1.104127	1.519419
2	2	318.322885	142	2.241710	111.854362	1042.006910	772	1.349750	54.890863	0.664305	2.035195	0.274579	2.424920
3	0	9.614583	35	0.274702	1.859822	102.315294	247	0.414232	17.748245	-0.274834	1.103298	-0.666617	1.495081
3	1	5.031950	39	0.129024	0.290109	65.799773	270	0.243703	1.848322	0.031017	0.456389	-0.089910	0.577316
3	2	234.494756	857	0.273623	4.746599	2244.101011	5213	0.430482	13.441551	0.299951	0.561012	0.225735	0.635228
4	0	1.979832	31	0.063866	0.018883	8.227292	188	0.043762	0.015107	0.020719	0.066805	0.007618	0.079907
4	1	18.058172	522	0.034594	0.009735	84.528353	2725	0.031020	0.010746	0.025915	0.036124	0.023012	0.039027
5	0	0.120543	42	0.002870	0.000028	3.351656	315	0.010640	0.002586	0.003276	0.018005	-0.000912	0.022192
5	1	1.249524	658	0.001899	0.000023	43.263384	4536	0.009538	0.002584	0.007597	0.011478	0.006494	0.012581
6	0	0.000000	0	-nan	-nan	0.000000	1	0.000000	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	51	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
