episodeIndex	31
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	32	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	1	0.000000	-nan	0.000000	160	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
1	1	0.000000	4	0.000000	0.000000	0.000000	157	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
1	2	0.000000	3	0.000000	0.000000	0.000000	144	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
1	3	0.000000	142	0.000000	0.000000	0.000000	4279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2	0	1.132205	23	0.049226	0.055696	502.979135	609	0.825910	22.585717	0.433143	1.218677	0.297466	1.354354
2	1	53.718531	20	2.685927	143.806790	843.499661	619	1.362681	44.272268	0.817241	1.908121	0.628824	2.096538
2	2	0.094693	21	0.004509	0.000382	529.278949	645	0.820588	15.980977	0.499556	1.141619	0.388658	1.252517
2	3	1240.251577	879	1.410980	47.492562	29778.811669	28132	1.058539	28.894194	0.993176	1.123902	0.970597	1.146481
2	4	2.764277	24	0.115178	0.274352	898.040318	663	1.354510	39.213268	0.858505	1.850515	0.687165	2.021855
2	5	8.446266	21	0.402203	2.534670	580.304731	625	0.928488	23.418571	0.533697	1.323278	0.397321	1.459654
3	0	53.239033	90	0.591545	8.615611	2479.977052	2958	0.838397	22.294708	0.661333	1.015460	0.600169	1.076624
3	1	1991.669453	2736	0.727949	15.848599	69542.683986	88960	0.781730	20.107560	0.751067	0.812392	0.740475	0.822984
3	2	53.936537	108	0.499412	4.634654	2589.316066	3128	0.827786	22.562012	0.654573	1.001000	0.594738	1.060835
3	3	27.323428	83	0.329198	3.210601	2601.896765	3110	0.836623	22.724533	0.662284	1.010961	0.602061	1.071185
4	0	0.000000	5	0.000000	0.000000	0.000000	216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	1	0.000000	3	0.000000	0.000000	0.509260	208	0.002448	0.000740	-0.001398	0.006294	-0.002726	0.007623
4	2	0.000000	210	0.000000	0.000000	5.770371	5971	0.000966	0.000243	0.000555	0.001378	0.000413	0.001520
4	3	0.000000	9	0.000000	0.000000	0.276038	186	0.001484	0.000410	-0.001543	0.004511	-0.002588	0.005556
5	0	0.000000	0	-nan	-nan	0.000000	6	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
5	1	0.000000	0	-nan	-nan	0.000000	9	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
5	2	0.000000	0	-nan	-nan	0.000000	8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	3	0.000000	11	0.000000	0.000000	0.000000	280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
