episodeIndex	85
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	86	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	11.235118	76	0.147831	0.541035	5783.302207	6383	0.906048	22.900120	0.785741	1.026355	0.745655	1.066440
1	1	1908.249460	2144	0.890042	22.333102	166502.243158	183437	0.907681	22.913203	0.885232	0.930129	0.877753	0.937609
1	2	105.604474	72	1.466729	30.966015	6101.282373	6401	0.953176	24.745079	0.828293	1.078060	0.786683	1.119670
1	3	62.610533	71	0.881838	24.256316	5369.685797	6490	0.827378	20.787014	0.713705	0.941052	0.675830	0.978927
2	0	64.571382	27	2.391533	58.939423	1803.958990	2403	0.750711	18.824860	0.572935	0.928487	0.513702	0.987721
2	1	0.002874	24	0.000120	0.000000	1883.842970	2443	0.771119	20.886996	0.585398	0.956840	0.523517	1.018720
2	2	10.321007	29	0.355897	3.593927	1662.423059	2444	0.680206	15.716066	0.519139	0.841273	0.465473	0.894939
2	3	39.017134	33	1.182337	15.131916	2154.964701	2441	0.882820	22.839530	0.688533	1.077108	0.623798	1.141842
2	4	0.500305	27	0.018530	0.008836	2386.918831	2490	0.958602	28.258930	0.744627	1.172577	0.673333	1.243871
2	5	1123.521546	1269	0.885360	25.198302	93013.682154	106698	0.871747	23.317811	0.842054	0.901440	0.832161	0.911333
3	0	2.082807	17	0.122518	0.098571	78.597385	1470	0.053468	0.041294	0.042822	0.064113	0.039275	0.067660
3	1	31.344324	481	0.065165	0.051058	2129.287968	42843	0.049700	0.042768	0.047693	0.051707	0.047024	0.052375
3	2	1.724433	11	0.156767	0.117569	81.669140	1461	0.055899	0.043355	0.044958	0.066841	0.041312	0.070487
3	3	1.326603	10	0.132660	0.136264	72.653267	1446	0.050244	0.039755	0.039713	0.060776	0.036204	0.064285
4	0	0.000000	0	-nan	-nan	0.000000	109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	1	0.000000	0	-nan	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	3	0.000000	0	-nan	-nan	0.000000	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
