episodeIndex	96
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	97	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	245	0.000000	0.000000	6.697555	23584	0.000284	0.000272	0.000068	0.000500	-0.000004	0.000571
1	1	0.000000	13	0.000000	0.000000	0.913976	800	0.001142	0.001044	-0.001152	0.003437	-0.001917	0.004202
1	2	0.000000	13	0.000000	0.000000	0.000052	850	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
1	3	0.000000	6	0.000000	0.000000	0.000046	772	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
2	0	18.419085	64	0.287798	3.999490	8312.088168	7216	1.151897	41.977087	0.998703	1.305091	0.947660	1.356134
2	1	3564.847932	3139	1.135664	41.262098	338676.627234	310520	1.090676	37.700731	1.068544	1.112807	1.061170	1.120182
2	2	101.081078	83	1.217844	32.183005	8131.613570	7378	1.102143	39.087900	0.955947	1.248340	0.907236	1.297051
2	3	59.969286	89	0.673812	6.416597	7274.876876	7068	1.029270	33.675813	0.890627	1.167912	0.844433	1.214106
2	4	94.526686	74	1.277388	36.119015	7470.106831	7198	1.037803	34.095528	0.899565	1.176041	0.853505	1.222101
2	5	79.865549	79	1.010956	27.857681	7791.466585	7313	1.065427	35.912421	0.924673	1.206180	0.877776	1.253078
3	0	0.935455	48	0.019489	0.016413	1300.252629	5102	0.254852	5.144703	0.191070	0.318633	0.169819	0.339884
3	1	385.851071	1529	0.252355	3.017956	37366.743407	146350	0.255325	4.911806	0.243688	0.266961	0.239811	0.270838
3	2	0.635223	43	0.014773	0.002943	1490.866703	4947	0.301368	6.173666	0.230412	0.372323	0.206771	0.395965
3	3	14.316635	60	0.238611	1.710374	1488.402369	5136	0.289798	5.986656	0.221223	0.358373	0.198375	0.381221
4	0	0.000000	0	-nan	-nan	0.000000	13	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
4	1	0.000000	6	0.000000	0.000000	0.000000	487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	2	0.000000	0	-nan	-nan	0.000000	19	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
4	3	0.000000	0	-nan	-nan	0.000000	20	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
