episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	143.562993	83	1.729675	43.719732	143.562993	83	1.729675	43.719732
1	1	1913.993075	2128	0.899433	22.074019	1913.993075	2128	0.899433	22.074019
1	2	46.283073	79	0.585862	19.122584	46.283073	79	0.585862	19.122584
1	3	25.159225	79	0.318471	4.249203	25.159225	79	0.318471	4.249203
2	0	2.003912	20	0.100196	0.199408	2.003912	20	0.100196	0.199408
2	1	10.330609	21	0.491934	4.862698	10.330609	21	0.491934	4.862698
2	2	8.861415	36	0.246150	1.233504	8.861415	36	0.246150	1.233504
2	3	52.704089	29	1.817382	66.709242	52.704089	29	1.817382	66.709242
2	4	67.446091	30	2.248203	81.278252	67.446091	30	2.248203	81.278252
2	5	1053.760177	1252	0.841661	21.919127	1053.760177	1252	0.841661	21.919127
3	0	0.284610	18	0.015812	0.000967	0.284610	18	0.015812	0.000967
3	1	5.085209	456	0.011152	0.000651	5.085209	456	0.011152	0.000651
3	2	0.140955	13	0.010843	0.000531	0.140955	13	0.010843	0.000531
3	3	0.048569	22	0.002208	0.000107	0.048569	22	0.002208	0.000107
4	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
