episodeIndex	58
epsilon	0.250000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	59	0.000000	59	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000009	235	0.000000	0.000000	59	2154.878306	14573	36.523361	7415.552195	247.000000	213.862069	0.147868	0.055837	0.242793	0.025794	0.275088
1	1	0.000002	15	0.000000	0.000000	59	132.956327	1139	2.253497	75.412773	19.305085	20.732905	0.116731	-0.000845	0.249763	-0.037043	0.298059
1	2	0.000000	12	0.000000	0.000000	59	126.823025	1136	2.149543	72.160281	19.254237	15.434249	0.111640	-0.003538	0.239802	-0.039366	0.285774
1	3	0.000000	25	0.000000	0.000000	59	61.560384	1125	1.043396	63.816578	19.067797	15.167738	0.054720	-0.052053	0.173542	-0.085264	0.216168
2	0	298.807948	130	2.298523	105.319638	59	8391.918219	7906	142.235902	5790.125276	134.000000	158.827586	1.061462	0.891058	1.240459	0.836083	1.302121
2	1	2876.333570	2545	1.130190	35.743301	59	173091.479388	150902	2933.753888	56670.579848	2557.661017	6277793.009351	1.147046	0.893758	1.574789	0.830849	1.791227
2	2	104.104644	144	0.722949	26.343160	59	9079.904626	7976	153.896689	4801.318811	135.186441	101.499123	1.138403	0.985174	1.297724	0.935412	1.352224
2	3	115.504625	143	0.807725	15.056358	59	9760.219924	7928	165.427456	5364.443525	134.372881	123.203390	1.231107	1.065560	1.403964	1.011945	1.463267
2	4	140.957472	141	0.999698	31.691917	59	8736.423642	7904	148.074977	5620.223034	133.966102	105.481590	1.105317	0.940137	1.277254	0.886534	1.336116
2	5	306.870283	131	2.342521	83.318617	59	8757.029574	8122	148.424230	5395.092182	137.661017	180.572764	1.078186	0.915300	1.249607	0.862813	1.308734
3	0	14.810125	95	0.155896	0.976034	59	1397.557195	5407	23.687410	575.773407	91.644068	64.026300	0.258472	0.185764	0.334578	0.162254	0.360731
3	1	238.977903	1221	0.195723	1.554198	59	17804.123712	70586	301.764809	21596.619627	1196.372881	1257544.890707	0.252233	0.176782	0.376680	0.157834	0.438271
3	2	5.784498	85	0.068053	0.095765	59	1465.361724	5432	24.836639	368.140705	92.067797	56.236704	0.269765	0.210780	0.331317	0.191670	0.352424
3	3	2.541943	112	0.022696	0.012485	59	1568.719921	5384	26.588473	544.185468	91.254237	98.089421	0.291367	0.218324	0.368677	0.194874	0.395449
4	0	0.040114	7	0.005731	0.000038	59	7.344916	730	0.124490	0.061328	12.372881	21.858562	0.010062	0.004394	0.016972	0.002725	0.019624
4	1	0.490385	120	0.004087	0.000024	59	94.458418	9984	1.600990	2.013672	169.220339	1053.588545	0.009461	0.006921	0.012269	0.006128	0.013272
4	2	0.033444	12	0.002787	0.000013	59	7.726143	773	0.130952	0.043570	13.101695	20.196376	0.009995	0.005349	0.015556	0.003967	0.017661
4	3	0.023035	10	0.002303	0.000025	59	8.810555	735	0.149331	0.044312	12.457627	14.597312	0.011987	0.007007	0.017836	0.005507	0.020018
5	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
