episodeIndex	95
epsilon	0.250000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	96	0.000000	96	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000313	257	0.000001	0.000000	96	2669.802636	23644	27.810444	5377.886672	246.291667	284.671930	0.112917	0.051160	0.176433	0.030961	0.198000
1	1	0.000001	15	0.000000	0.000000	96	181.954691	1830	1.895361	70.733108	19.062500	18.206579	0.099429	0.008590	0.199005	-0.019931	0.234344
1	2	0.000061	24	0.000003	0.000000	96	248.108741	1801	2.584466	136.282450	18.760417	16.352522	0.137762	0.009767	0.277591	-0.030508	0.327098
1	3	0.000059	11	0.000005	0.000000	96	142.168166	1796	1.480918	73.310750	18.708333	16.650877	0.079158	-0.014035	0.181075	-0.043339	0.217185
2	0	99.938404	126	0.793162	26.610185	96	14782.379090	12842	153.983116	5678.533246	133.770833	137.399561	1.151096	1.017342	1.289744	0.973819	1.337073
2	1	2913.518891	2577	1.130586	34.255612	96	280743.750752	246535	2924.414070	65138.133793	2568.072917	6595751.345504	1.138758	0.928113	1.458044	0.872993	1.604440
2	2	308.865726	141	2.190537	110.925713	96	14080.910628	12984	146.676152	4644.926329	135.250000	94.926316	1.084482	0.966903	1.205585	0.928483	1.246746
2	3	211.677359	144	1.469982	53.929968	96	14990.918709	12926	156.155403	4968.855420	134.645833	121.452193	1.159749	1.035061	1.288693	0.994425	1.332639
2	4	129.840902	136	0.954713	31.482820	96	15096.722704	12892	157.257528	5972.016400	134.291667	113.724561	1.171015	1.036180	1.310312	0.992208	1.357755
2	5	174.998068	138	1.268102	39.892515	96	14081.884207	13090	146.686294	4626.871168	136.354167	162.441667	1.075774	0.955207	1.201053	0.916035	1.243888
3	0	6.365144	91	0.069947	0.280550	96	2470.995943	8946	25.739541	658.902481	93.187500	73.417105	0.276212	0.215679	0.339071	0.196004	0.360555
3	1	218.933315	1244	0.175991	2.545313	96	30832.887239	116110	321.175909	24595.285101	1209.479167	1415155.241667	0.265549	0.198870	0.365908	0.181360	0.411640
3	2	13.040955	98	0.133071	0.503094	96	2395.123121	9045	24.949199	423.959102	94.218750	69.267434	0.264801	0.216088	0.315310	0.200240	0.332556
3	3	46.796070	109	0.429322	13.305388	96	2428.486280	8885	25.296732	554.756579	92.552083	89.218311	0.273324	0.216623	0.332449	0.198243	0.352714
4	0	0.024632	9	0.002737	0.000017	96	10.296943	1135	0.107260	0.043370	11.822917	18.926206	0.009072	0.005078	0.013718	0.003869	0.015439
4	1	0.735599	112	0.006568	0.000041	96	136.747915	15052	1.424457	2.039106	156.791667	1109.324561	0.009085	0.006917	0.011451	0.006234	0.012287
4	2	0.039406	9	0.004378	0.000022	96	11.708928	1145	0.121968	0.036293	11.927083	23.120943	0.010226	0.006421	0.014717	0.005279	0.016398
4	3	0.025094	8	0.003137	0.000019	96	12.465309	1148	0.129847	0.041345	11.958333	14.671930	0.010858	0.006918	0.015352	0.005711	0.016993
5	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	1	0.000000	2	0.000000	-nan	2.000000	-nan	0.000000	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	1	0.000000	1	0.000000	-nan	1.000000	-nan	0.000000	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
