episodeIndex	32
epsilon	0.250000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	33	0.000000	33	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000343	270	0.000001	0.000000	33	1490.694457	8155	45.172559	8836.738506	247.121212	215.609848	0.182795	0.046924	0.324515	0.001417	0.374748
1	1	0.000060	10	0.000006	0.000000	33	85.727355	640	2.597799	69.928366	19.393939	20.058712	0.133949	-0.017508	0.312422	-0.064499	0.381495
1	2	0.000062	25	0.000002	0.000000	33	106.164733	662	3.217113	115.300254	20.060606	12.496212	0.160370	-0.027697	0.373505	-0.087451	0.453644
1	3	0.000060	27	0.000002	0.000000	33	61.488866	634	1.863299	114.094256	19.212121	15.047348	0.096986	-0.093464	0.316808	-0.153298	0.400581
2	0	53.119640	131	0.405493	9.132032	33	4314.862822	4298	130.753419	6218.442095	130.242424	128.564394	1.003923	0.765602	1.257428	0.686791	1.348518
2	1	2616.957706	2555	1.024250	31.138198	33	97252.817054	84436	2947.055062	62248.165613	2558.666667	4070331.982955	1.151793	0.873106	1.646796	0.803345	1.919959
2	2	115.667556	142	0.814560	12.869243	33	5017.340160	4392	152.040611	5370.996200	133.090909	84.835227	1.142382	0.924443	1.371285	0.851779	1.452813
2	3	229.881041	136	1.690302	52.173259	33	5716.307193	4453	173.221430	6225.139029	134.939394	123.246212	1.283698	1.045861	1.535828	0.967038	1.626210
2	4	135.687367	121	1.121383	28.510414	33	5398.965160	4412	163.605005	5843.829652	133.696970	129.092803	1.223700	0.991092	1.470763	0.914097	1.559447
2	5	16.389098	146	0.112254	0.615228	33	4466.237789	4589	135.340539	3842.705006	139.060606	239.746212	0.973249	0.784222	1.177815	0.722400	1.252219
3	0	81.198807	92	0.882596	26.472749	33	763.218646	3005	23.127838	487.515256	91.060606	64.371212	0.253983	0.162916	0.350924	0.132815	0.385775
3	1	728.093850	1230	0.591946	22.892093	33	9096.982370	38842	275.666132	12394.121633	1177.030303	2663.280303	0.234205	0.197595	0.271971	0.185244	0.285256
3	2	62.489703	78	0.801150	35.575259	33	863.749838	3016	26.174238	284.132949	91.393939	47.996212	0.286389	0.215207	0.361504	0.191546	0.388344
3	3	65.647295	98	0.669870	26.722984	33	819.848974	2970	24.843908	437.411361	90.000000	80.125000	0.276043	0.187048	0.371546	0.157784	0.406075
4	0	0.028366	12	0.002364	0.000012	33	4.821976	447	0.146120	0.093051	13.545455	22.193182	0.010787	0.002495	0.021413	0.000045	0.025800
4	1	3.011178	142	0.021205	0.006198	33	50.409130	5973	1.527549	1.792502	181.000000	1117.750000	0.008439	0.005459	0.011838	0.004516	0.013121
4	2	0.019184	9	0.002132	0.000011	33	4.932423	457	0.149467	0.067456	13.848485	22.882576	0.010793	0.003691	0.019878	0.001591	0.023623
4	3	0.032686	12	0.002724	0.000012	33	4.407055	445	0.133547	0.043513	13.484848	17.820076	0.009903	0.003977	0.017310	0.002201	0.020308
5	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
