episodeIndex	48
epsilon	0.250000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	49	0.000000	49	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	103.763532	88	1.179131	34.469960	49	3983.688217	3837	81.299760	1428.646186	78.306122	89.425170	1.038230	0.869428	1.219164	0.815540	1.282529
1	1	101.934861	91	1.120163	24.150094	49	3566.329733	3805	72.782239	1778.903390	77.653061	100.606293	0.937275	0.753315	1.135410	0.694769	1.205035
1	2	19.709000	91	0.216582	1.343367	49	4427.123694	3804	90.349463	2168.339246	77.632653	85.778912	1.163807	0.958669	1.383504	0.893146	1.460400
1	3	1058.792001	956	1.107523	26.052203	49	49690.999026	49013	1014.102021	15993.246515	1000.265306	458.615646	1.013833	0.971543	1.056646	0.957533	1.071064
2	0	74.016116	59	1.254510	22.130999	49	2586.345629	2523	52.782564	1298.125842	51.489796	64.046769	1.025107	0.788899	1.283392	0.714438	1.375124
2	1	11.813376	45	0.262519	0.945750	49	2306.980781	2498	47.081240	868.868991	50.979592	65.562075	0.923531	0.724404	1.141696	0.661709	1.219287
2	2	21.204371	44	0.481918	9.013241	49	2535.149298	2546	51.737741	1329.862980	51.959184	68.039966	0.995738	0.759512	1.254537	0.685135	1.346577
2	3	59.901622	50	1.198032	36.136521	49	2481.343866	2424	50.639671	1990.470672	49.469388	72.920918	1.023657	0.728491	1.349619	0.636019	1.466205
2	4	73.625868	50	1.472517	18.268488	49	2688.522229	2447	54.867801	1253.585530	49.938776	48.433673	1.098701	0.860607	1.356652	0.785113	1.447669
2	5	1120.267307	945	1.185468	25.265490	49	52111.238541	47436	1063.494664	11481.767294	968.081633	2032.159864	1.098559	1.052686	1.145675	1.037633	1.161698
3	0	25.048927	56	0.447302	1.461646	49	445.574221	2635	9.093351	105.139514	53.775510	72.886054	0.169098	0.109343	0.234564	0.090529	0.257846
3	1	113.069698	765	0.147804	0.377182	49	5479.989226	34786	111.836515	4368.953993	709.918367	5440.034864	0.157534	0.127001	0.189946	0.117193	0.201221
3	2	11.789770	50	0.235795	0.643738	49	334.875332	2678	6.834190	20.646134	54.653061	90.939626	0.125047	0.096338	0.156785	0.087350	0.168145
3	3	8.107109	49	0.165451	0.407062	49	393.061961	2640	8.021673	38.697206	53.877551	61.568027	0.148887	0.111077	0.189999	0.099115	0.204542
4	0	0.085722	21	0.004082	0.000350	49	71.279430	458	1.454682	3.985075	9.346939	21.022959	0.155632	0.082642	0.252564	0.062120	0.292434
4	1	0.262718	175	0.001501	0.000130	49	943.743497	5976	19.260071	375.281487	121.959184	2550.914966	0.157922	0.100360	0.231028	0.083766	0.260051
4	2	0.000000	16	0.000000	0.000000	48	77.169906	454	1.607706	3.777379	9.458333	23.955674	0.169978	0.095901	0.270252	0.075264	0.312200
4	3	0.000000	12	0.000000	0.000000	48	65.897413	474	1.372863	2.563429	9.875000	28.664894	0.139024	0.079439	0.220875	0.062971	0.255531
5	0	0.000000	0	-nan	-nan	4	0.000000	5	0.000000	0.000000	1.250000	0.250000	0.000000	-0.000000	0.000000	-0.000000	-0.000000
5	1	0.000000	0	-nan	-nan	4	0.000000	5	0.000000	0.000000	1.250000	0.250000	0.000000	0.000000	0.000000	-0.000000	-0.000000
5	2	0.000000	0	-nan	-nan	6	0.000000	6	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	3	0.000000	0	-nan	-nan	14	0.000000	68	0.000000	0.000000	4.857143	8.747253	0.000000	-0.000000	0.000000	-0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
