episodeIndex	17
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	18	0.000000	18	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	18	45.000000	23	2.500000	14.500000	1.277778	0.565359	1.956522	0.367128	4.860924	-0.056515	6.675817
1	1	0.000000	0	-nan	-nan	1	1.000000	1	1.000000	-nan	1.000000	-nan	1.000000	-nan	-nan	-nan	-nan
2	0	10.000000	2	5.000000	18.000000	18	152.000000	32	8.444444	264.261438	1.777778	2.418301	4.750000	0.141297	16.455195	-0.936742	27.323886
2	1	0.000000	0	-nan	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
3	0	24.000000	4	6.000000	6.666667	18	200.000000	32	11.111111	331.633987	1.777778	1.594771	6.250000	0.854228	17.539987	-0.503345	25.736142
3	1	0.000000	0	-nan	-nan	2	16.000000	2	8.000000	18.000000	1.000000	0.000000	8.000000	-30.118600	46.118600	-182.970220	198.970220
4	0	28.000000	3	9.333333	9.333333	18	232.000000	32	12.888889	184.104575	1.777778	0.653595	7.250000	2.817411	14.273262	1.553604	18.080503
4	1	4.000000	1	4.000000	-nan	1	4.000000	1	4.000000	-nan	1.000000	-nan	4.000000	-nan	-nan	-nan	-nan
5	0	24.000000	2	12.000000	2.000000	17	267.000000	31	15.705882	104.470588	1.823529	0.779412	8.612903	4.588776	15.304375	3.456747	19.151890
5	1	0.000000	0	-nan	-nan	1	5.000000	1	5.000000	-nan	1.000000	-nan	5.000000	-nan	-nan	-nan	-nan
6	0	30.000000	2	15.000000	2.000000	18	354.000000	33	19.666667	329.529412	1.833333	1.323529	10.727273	4.423070	22.750755	2.774114	30.614924
6	1	0.000000	0	-nan	-nan	1	10.000000	1	10.000000	-nan	1.000000	-nan	10.000000	-nan	-nan	-nan	-nan
7	0	53.000000	3	17.666667	9.333333	18	447.000000	35	24.833333	595.676471	1.944444	1.349673	12.771429	5.033866	27.050503	2.980497	36.066126
7	1	0.000000	0	-nan	-nan	1	15.000000	1	15.000000	-nan	1.000000	-nan	15.000000	-nan	-nan	-nan	-nan
8	0	60.000000	3	20.000000	4.000000	18	532.000000	34	29.555556	862.379085	1.888889	1.751634	15.647059	5.870344	35.880357	3.399531	50.382829
8	1	0.000000	0	-nan	-nan	2	30.000000	2	15.000000	2.000000	1.000000	0.000000	15.000000	2.293800	27.706200	-48.656740	78.656740
9	0	42.000000	2	21.000000	8.000000	18	476.000000	28	26.444444	523.320261	1.555556	0.732026	17.000000	7.606342	33.467022	5.054745	43.324189
