episodeIndex	92
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	93	0.000000	93	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	5	0.000000	0.000000	93	0.005161	744	0.000055	0.000000	8.000000	9.000000	0.000007	-0.000006	0.000023	-0.000011	0.000028
1	1	0.000000	9	0.000000	0.000000	93	77.972540	764	0.838414	52.349946	8.215054	8.148901	0.102058	-0.075888	0.307772	-0.129961	0.383633
1	2	0.000000	9	0.000000	0.000000	93	9.385146	768	0.100916	0.468479	8.258065	6.476157	0.012220	-0.004738	0.031505	-0.009943	0.038532
1	3	28.604644	211	0.135567	3.877823	93	2201.931626	21792	23.676684	37720.745385	234.322581	934.025245	0.101043	-0.069695	0.281316	-0.124595	0.343639
2	0	1473.324142	922	1.597965	37.584333	93	138690.095514	81543	1491.291350	15657.828556	876.806452	506476.940860	1.700822	1.429447	2.082615	1.355658	2.246837
2	1	37.984237	18	2.110235	80.132809	93	3075.123797	1867	33.065847	955.775830	20.075269	19.852969	1.647094	1.267745	2.063214	1.148687	2.210968
2	2	9.369190	27	0.347007	1.740340	93	3292.038289	1954	35.398261	1292.327805	21.010753	20.228144	1.684769	1.271712	2.136376	1.141806	2.296357
2	3	22.679743	18	1.259986	11.000099	93	2997.678042	1958	32.233097	818.650489	21.053763	22.855774	1.530990	1.191585	1.904093	1.085205	2.036773
2	4	0.007429	19	0.000391	0.000001	93	3058.128875	1958	32.883106	692.962438	21.053763	23.051426	1.561864	1.242436	1.913148	1.142343	2.038105
2	5	173.795250	32	5.431102	124.821276	93	3626.674277	1938	38.996498	1329.197706	20.838710	25.919355	1.871349	1.433991	2.355603	1.297525	2.528694
3	0	41.821926	48	0.871290	12.211973	93	4145.233111	4436	44.572399	1270.759299	47.698925	46.321412	0.934453	0.756320	1.123498	0.699230	1.189084
3	1	22.917352	47	0.487603	6.431333	93	3654.018230	4400	39.290519	1002.404652	47.311828	46.651706	0.830459	0.670907	0.999902	0.619795	1.058717
3	2	1228.527097	1393	0.881929	24.971366	93	118464.599042	127683	1273.812893	53088.094898	1372.935484	1511933.410238	0.927802	0.752484	1.183524	0.705704	1.296931
3	3	48.804603	44	1.109196	17.011124	93	3738.905645	4401	40.203287	958.457223	47.322581	48.873072	0.849558	0.692008	1.017111	0.641583	1.075326
4	0	126.691600	1155	0.109690	0.112679	93	13918.898246	110624	149.665573	508.696375	1189.505376	1012638.840580	0.125822	0.103616	0.157527	0.097624	0.171334
4	1	3.953757	47	0.084122	0.097059	93	472.909566	3890	5.085049	6.770529	41.827957	48.361384	0.121571	0.104979	0.139353	0.099695	0.145564
4	2	5.827731	43	0.135529	0.084395	93	474.593068	3831	5.103151	7.815992	41.193548	50.396914	0.123882	0.105944	0.143156	0.100240	0.149901
4	3	2.955300	42	0.070364	0.054469	93	458.737824	3773	4.932665	5.054158	40.569892	44.834736	0.121584	0.106386	0.137865	0.101544	0.143550
5	0	0.000000	0	-nan	-nan	1	0.000000	1	0.000000	-nan	1.000000	-nan	0.000000	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	4	0.000000	4	0.000000	0.000000	1.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
5	2	0.000000	0	-nan	-nan	3	0.000000	3	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
5	3	0.000000	0	-nan	-nan	16	0.000000	68	0.000000	0.000000	4.250000	4.600000	0.000000	-0.000000	0.000000	-0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
