episodeIndex	23
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	24	0.000000	24	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	211	0.000000	0.000000	24	236.538223	4556	9.855759	2331.230699	189.833333	1358.753623	0.051918	-0.051277	0.173548	-0.084437	0.222417
1	1	0.000000	5	0.000000	0.000000	24	2.352925	168	0.098039	0.230677	7.000000	10.260870	0.014006	-0.012543	0.053272	-0.020054	0.072277
1	2	0.000000	2	0.000000	0.000000	24	4.463013	150	0.185959	0.829937	6.250000	6.543478	0.029753	-0.027111	0.110379	-0.043558	0.147991
1	3	0.000000	8	0.000000	0.000000	24	8.946546	152	0.372773	3.335029	6.333333	10.927536	0.058859	-0.051540	0.231680	-0.081886	0.319726
2	0	30.009524	16	1.875595	55.238594	24	719.246403	530	29.968600	869.377784	22.083333	22.949275	1.357069	0.726704	2.114563	0.526501	2.423447
2	1	88.438673	24	3.684945	87.419515	24	813.395187	528	33.891466	1455.343155	22.000000	30.000000	1.540521	0.731407	2.539744	0.478561	2.955922
2	2	37.850693	19	1.992142	72.225718	24	572.726688	514	23.863612	331.279365	21.416667	27.644928	1.114254	0.684438	1.643492	0.549888	1.863412
2	3	823.500887	908	0.906939	21.074143	24	23295.931775	21743	970.663824	22571.633859	905.958333	551.519928	1.071422	0.990554	1.154080	0.962100	1.184041
2	4	18.461046	24	0.769210	10.042197	24	615.349875	543	25.639578	670.138817	22.625000	26.244565	1.133241	0.593364	1.787271	0.422725	2.055633
2	5	0.236933	18	0.013163	0.003105	24	522.420585	537	21.767524	787.623641	22.375000	19.288043	0.972850	0.409289	1.638273	0.228398	1.905996
3	0	74.278756	76	0.977352	32.944381	24	1404.520133	1773	58.521672	1004.645989	73.875000	65.157609	0.792172	0.584052	1.020425	0.514115	1.107375
3	1	1996.575216	2151	0.928208	23.912737	24	42575.966776	50913	1773.998616	32100.106597	2121.375000	7956.592391	0.836249	0.786620	0.887673	0.769315	0.906489
3	2	103.525640	87	1.189950	32.422471	24	1551.043392	1775	64.626808	1790.502848	73.958333	65.432971	0.873827	0.604324	1.169429	0.513766	1.282041
3	3	56.048203	60	0.934137	32.645469	24	1885.127713	1689	78.546988	2137.854256	70.375000	55.896739	1.116121	0.802682	1.459001	0.697182	1.589374
4	0	3.209799	22	0.145900	0.158177	24	147.661722	456	6.152572	90.511192	19.000000	12.434783	0.323820	0.104215	0.580771	0.033337	0.683443
4	1	2.550675	13	0.196206	0.278837	24	132.876600	446	5.536525	46.871254	18.583333	19.471014	0.297930	0.129391	0.504032	0.076417	0.589219
4	2	4.070952	30	0.135698	0.147260	24	179.827074	481	7.492795	116.344297	20.041667	18.737319	0.373861	0.134349	0.661445	0.058243	0.778641
4	3	64.795002	527	0.122951	0.969729	24	4400.789370	13094	183.366224	7106.033208	545.583333	2864.514493	0.336092	0.260076	0.418678	0.234376	0.449925
5	0	0.000000	0	-nan	-nan	15	0.000000	22	0.000000	0.000000	1.466667	0.552381	0.000000	-0.000000	0.000000	-0.000000	0.000000
5	1	0.000000	3	0.000000	0.000000	16	0.000000	22	0.000000	0.000000	1.375000	0.650000	0.000000	-0.000000	0.000000	-0.000000	0.000000
5	2	0.000000	26	0.000000	0.000000	24	0.000000	699	0.000000	0.000000	29.125000	69.418478	0.000000	0.000000	0.000000	0.000000	0.000000
5	3	0.000000	1	0.000000	-nan	13	0.000000	17	0.000000	0.000000	1.307692	0.397436	0.000000	-0.000000	0.000000	-0.000000	0.000000
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	1	0.000000	1	0.000000	-nan	1.000000	-nan	0.000000	-nan	-nan	-nan	-nan
