episodeIndex	71
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	72	0.000000	72	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	66	161.000000	85	2.439394	12.680886	1.287879	0.362005	1.894118	1.085161	2.914351	0.851591	3.316158
1	1	0.000000	0	-nan	-nan	20	161.000000	25	8.050000	229.207895	1.250000	0.407895	6.440000	0.622661	15.913823	-0.985898	21.077443
2	0	2.000000	1	2.000000	-nan	64	688.000000	123	10.750000	549.777778	1.921875	2.517609	5.593496	2.095932	10.920176	1.182891	13.372738
2	1	0.000000	0	-nan	-nan	34	374.000000	51	11.000000	118.121212	1.500000	0.560606	7.333333	4.092472	11.941155	3.190443	14.007129
3	0	3.000000	1	3.000000	-nan	69	1693.000000	171	24.536232	1532.517050	2.478261	3.576726	9.900585	5.133706	16.824759	3.859009	19.884568
3	1	0.000000	0	-nan	-nan	29	658.000000	46	22.689655	640.507389	1.586207	0.822660	14.304348	6.764096	26.036409	4.729624	31.830802
4	0	6.000000	1	6.000000	-nan	63	2788.000000	177	44.253968	7134.644137	2.809524	5.156682	15.751412	6.760670	29.365657	4.406875	35.602483
4	1	4.000000	1	4.000000	-nan	41	1282.000000	66	31.268293	3575.151220	1.609756	1.443902	19.424242	6.231881	40.749377	2.840422	51.280181
5	0	5.000000	1	5.000000	-nan	69	3771.000000	187	54.652174	14836.083120	2.710145	5.708866	20.165775	7.664446	39.441214	4.420941	48.413647
5	1	16.000000	2	8.000000	2.000000	40	1764.000000	76	44.100000	4683.066667	1.900000	1.630769	23.210526	9.623113	44.238626	6.048740	54.240520
6	0	10.000000	1	10.000000	-nan	71	4906.000000	209	69.098592	17855.404427	2.943662	7.225352	23.473684	10.391213	43.836072	7.012681	53.394419
6	1	8.000000	1	8.000000	-nan	37	1706.000000	73	46.108108	2130.210210	1.972973	1.415916	23.369863	12.963398	39.014971	10.169191	46.317560
7	0	11.000000	1	11.000000	-nan	71	5018.000000	208	70.676056	10787.850704	2.929577	5.323541	24.125000	13.196359	40.105490	10.283974	47.207644
7	1	0.000000	0	-nan	-nan	35	2031.000000	73	58.028571	2947.322689	2.085714	1.551261	27.821918	15.666863	46.250626	12.402207	54.962698
8	0	12.000000	1	12.000000	-nan	69	5434.000000	206	78.753623	12311.541347	2.985507	5.602728	26.378641	14.594158	43.753155	11.466941	51.529769
8	1	0.000000	0	-nan	-nan	33	1440.000000	54	43.636364	1900.863636	1.636364	0.988636	26.666667	14.166865	46.031997	10.828699	55.421452
9	0	13.000000	1	13.000000	-nan	72	4392.000000	160	61.000000	4846.845070	2.222222	2.569640	27.450000	17.112207	42.045156	14.306462	48.341458
