episodeIndex	65
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	66	0.000000	66	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	132.914191	55	2.416622	1.845103	66	11192.600276	4794	169.584853	533.896428	72.636364	87.681119	2.334710	2.186378	2.492809	2.138969	2.547824
1	1	4597.768581	2097	2.192546	0.425719	66	323054.160385	139713	4894.760006	17995.962571	2116.863636	848.981119	2.312270	2.288813	2.335887	2.281033	2.343792
1	2	206.337553	90	2.292639	1.504849	66	11863.366341	4898	179.747975	543.842947	74.212121	57.369697	2.422084	2.286691	2.564487	2.243047	2.613586
1	3	173.855327	77	2.257861	0.581858	66	11435.827475	4834	173.270113	665.816597	73.242424	87.940326	2.365707	2.208689	2.532991	2.158490	2.591184
2	0	91.553228	33	2.774340	3.493075	66	5365.228928	1882	81.291347	475.946370	28.515152	40.592075	2.850812	2.522324	3.217715	2.420382	3.349682
2	1	94.860414	28	3.387872	6.130080	66	5157.664499	1805	78.146432	428.073198	27.348485	33.799767	2.857432	2.537049	3.213360	2.437290	3.340888
2	2	102.252150	29	3.525936	6.936489	66	4969.061604	1750	75.288812	332.142262	26.515152	28.592075	2.839464	2.542751	3.167316	2.450051	3.284332
2	3	103.529583	31	3.339664	10.926483	66	5263.621087	1767	79.751835	505.842000	26.772727	34.609091	2.978846	2.628360	3.369602	2.519468	3.509964
2	4	49.354504	20	2.467725	2.468821	66	5330.554221	1814	80.765973	423.691806	27.484848	27.607459	2.938564	2.629140	3.278687	2.532155	3.399634
2	5	3476.683409	1222	2.845076	5.160475	66	223026.211099	77941	3379.185017	12994.950255	1180.924242	1900.901865	2.861475	2.811942	2.911920	2.795636	2.928936
3	0	56.020702	6	9.336784	11.695713	66	7961.101934	755	120.622757	1698.406505	11.439394	13.603963	10.544506	8.941067	12.425726	8.458139	13.127067
3	1	40.260959	4	10.065240	25.320391	66	8121.963715	760	123.060056	1605.510776	11.515152	11.976690	10.686794	9.146849	12.473957	8.679999	13.134897
3	2	144.188225	13	11.091402	23.096319	66	8131.969879	756	123.211665	1500.056325	11.454545	12.836364	10.756574	9.208502	12.564142	8.740906	13.235637
3	3	2842.102172	283	10.042764	18.217014	66	230697.964606	21854	3495.423706	206832.536909	331.121212	1493.862005	10.556327	9.930178	11.219690	9.729280	11.449561
4	0	0.000000	0	-nan	-nan	21	334.606589	26	15.933647	90.655110	1.238095	0.490476	12.869484	7.450516	22.046767	5.990555	27.196298
4	1	0.000000	0	-nan	-nan	21	420.334233	31	20.015916	134.623191	1.476190	0.761905	13.559169	7.864579	23.448189	6.348227	29.136677
4	2	0.000000	0	-nan	-nan	22	371.828295	27	16.901286	51.450122	1.227273	0.279221	13.771418	9.387934	20.223381	8.130256	23.374708
4	3	23.522167	2	11.761084	0.037395	60	10549.764279	777	175.829405	18597.463746	12.950000	105.166949	13.577560	8.999027	20.522313	7.801372	23.708495
5	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	1	32.837089	3	32.837089	-nan	3.000000	-nan	10.945696	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
