episodeIndex	33
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	34	0.000000	34	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	150.956094	58	2.602691	1.407654	34	4979.780052	2225	146.464119	398.843593	65.441176	70.678253	2.238103	2.040173	2.454610	1.976055	2.533735
1	1	4140.368455	1835	2.256332	0.819082	34	136023.372961	61127	4000.687440	7329.709128	1797.852941	1144.795900	2.225258	2.194235	2.256692	2.183673	2.267584
1	2	101.547723	42	2.417803	2.781167	34	4814.544028	2112	141.604236	426.863960	62.117647	66.228164	2.279614	2.068985	2.510421	2.000829	2.594879
1	3	143.003768	64	2.234434	0.718689	34	4912.576801	2159	144.487553	387.816752	63.500000	56.863636	2.275395	2.080962	2.486636	2.017705	2.563465
2	0	85.880727	33	2.602446	3.193686	34	3857.816632	1413	113.465195	583.728516	41.558824	57.890374	2.730231	2.375632	3.133225	2.263470	3.284628
2	1	71.793919	32	2.243560	0.595903	34	3817.247755	1394	112.271993	505.814849	41.000000	42.848485	2.738341	2.412550	3.102571	2.308447	3.237786
2	2	4449.346057	1612	2.760140	5.786921	34	160470.226121	60497	4719.712533	35439.572511	1779.323529	7058.225490	2.652532	2.573224	2.734497	2.546575	2.763286
2	3	156.668962	44	3.560658	14.467571	34	3701.404635	1371	108.864842	519.890333	40.323529	37.801248	2.699785	2.376080	3.059867	2.272318	3.193059
2	4	115.823012	35	3.309229	13.004315	34	3888.080758	1399	114.355316	438.043204	41.147059	32.977718	2.779186	2.480899	3.108010	2.384742	3.228851
2	5	144.442852	49	2.947813	9.040926	34	3638.468907	1383	107.013791	701.123281	40.676471	61.437611	2.630852	2.252289	3.063990	2.133042	3.227525
3	0	11793.095055	851	13.857926	12.612888	34	425862.538276	30171	12525.368773	2119113.841516	887.382353	9373.152406	14.114963	13.045952	15.268583	12.696660	15.686153
3	1	423.937764	31	13.675412	15.034040	34	14768.699972	1064	434.373529	6570.569647	31.294118	29.183601	13.880357	12.239379	15.731685	11.717970	16.423512
3	2	382.764881	28	13.670174	10.820761	34	14802.267821	1052	435.360818	6795.564146	30.941176	32.117647	14.070597	12.351624	16.024282	11.807918	16.758305
3	3	371.913165	26	14.304353	10.050317	34	14420.154640	1048	424.122195	7128.323075	30.823529	35.846702	13.759690	11.991268	15.785245	11.434583	16.550618
4	0	11466.695273	725	15.816131	0.188960	34	268228.434107	16906	7889.071591	1421389.884980	497.235294	5644.912656	15.865872	14.276592	17.632058	13.766851	18.284902
4	1	397.246718	25	15.889869	0.059029	34	9513.455664	600	279.807520	6834.610610	17.647059	27.023173	15.855759	12.895731	19.493969	12.002445	20.943710
4	2	349.772039	22	15.898729	0.038439	34	8975.805959	564	263.994293	5424.908070	16.588235	21.401070	15.914550	13.091440	19.346293	12.233931	20.702189
4	3	328.343574	21	15.635408	0.745565	34	9205.752488	581	270.757426	5246.999701	17.088235	21.173797	15.844669	13.131819	19.120158	12.304508	20.407651
5	0	0.000000	0	-nan	-nan	1	15.999955	1	15.999955	-nan	1.000000	-nan	15.999955	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	1	655.997703	41	655.997703	-nan	41.000000	-nan	15.999944	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	1	15.999965	1	15.999965	-nan	1.000000	-nan	15.999965	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	1	31.999950	2	31.999950	-nan	2.000000	-nan	15.999975	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
