episodeIndex	9
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	10	0.000000	10	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	206.507851	83	2.488046	2.324899	10	1708.102448	735	170.810245	415.145689	73.500000	47.611111	2.323949	1.991875	2.703836	1.859646	2.887408
1	1	4998.083250	2158	2.316072	1.076830	10	48744.488385	21181	4874.448839	15041.414452	2118.100000	1078.100000	2.301331	2.235124	2.369023	2.206670	2.399056
1	2	172.035963	63	2.730730	3.878942	10	1790.046377	752	179.004638	172.691706	75.200000	62.177778	2.380381	2.098000	2.708560	1.986703	2.869152
1	3	173.107845	71	2.438139	2.505601	10	1742.277133	732	174.227713	1035.957810	73.200000	152.177778	2.380160	1.843385	3.064099	1.643621	3.425264
2	0	73.125535	30	2.437518	1.174129	10	851.131670	302	85.113167	175.811599	30.200000	29.733333	2.818317	2.217782	3.596994	1.996621	4.014430
2	1	65.278929	27	2.417738	4.130428	10	745.213944	280	74.521394	245.179754	28.000000	33.111111	2.661478	1.971589	3.589172	1.722899	4.102659
2	2	65.860682	20	3.293034	9.744655	10	713.002027	257	71.300203	454.709656	25.700000	48.011111	2.774327	1.828180	4.172647	1.504709	5.017161
2	3	51.319476	21	2.443785	2.014714	10	715.578155	260	71.557816	295.299803	26.000000	8.666667	2.752224	2.108625	3.509272	1.856914	3.883334
2	4	86.730615	25	3.469225	15.377495	10	800.629470	275	80.062947	372.798424	27.500000	17.388889	2.911380	2.173368	3.828984	1.894588	4.303576
2	5	3279.773142	1150	2.851977	5.869141	10	33491.323936	11829	3349.132394	9587.614648	1182.900000	1394.322222	2.831290	2.710859	2.957285	2.659930	3.014140
3	0	207.727692	15	13.848513	6.904074	10	1264.507922	110	126.450792	2323.536909	11.000000	15.111111	11.495527	6.673657	19.580171	5.129269	25.123039
3	1	210.073873	19	11.056520	21.101198	10	1376.021787	127	137.602179	1557.120857	12.700000	12.011111	10.834817	7.205506	16.224824	5.967975	19.495361
3	2	116.447260	11	10.586115	18.153026	10	1155.453621	108	115.545362	571.757328	10.800000	2.400000	10.698645	8.266567	13.686925	7.341123	15.217226
3	3	3935.634142	362	10.871918	17.442186	10	34522.642002	3250	3452.264200	150840.414227	325.000000	1295.111111	10.622351	9.050568	12.464565	8.434428	13.372177
4	0	0.000000	0	-nan	-nan	3	43.819090	3	14.606363	2.387978	1.000000	0.000000	14.606363	10.767605	18.445122	5.751576	23.461151
4	1	0.000000	0	-nan	-nan	2	31.076187	2	15.538094	0.034020	1.000000	0.000000	15.538094	13.880915	17.195272	7.235799	23.840388
4	2	0.000000	0	-nan	-nan	3	58.756436	4	19.585479	53.977396	1.333333	0.333333	14.689109	0.482264	-375.046024	-4.850306	-31.233338
4	3	110.395839	8	13.799480	4.852124	10	1728.148936	124	172.814894	9014.167227	12.400000	44.044444	13.936685	6.117310	31.458235	3.914762	48.459482
5	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
