episodeIndex	24
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	25	0.000000	25	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	147.590285	64	2.306098	1.476957	25	4151.001196	1788	166.040048	550.628367	71.520000	75.593333	2.321589	2.081697	2.586828	2.001919	2.687908
1	1	4964.746125	2173	2.284743	1.017316	25	123290.323364	53053	4931.612935	18137.956194	2122.120000	1001.693333	2.323909	2.283653	2.364663	2.269474	2.379259
1	2	160.057582	69	2.319675	0.791243	25	4537.962219	1866	181.518489	254.099963	74.640000	42.323333	2.431920	2.262369	2.614126	2.204949	2.682158
1	3	150.744057	64	2.355376	1.785213	25	4288.018367	1801	171.520735	702.612220	72.040000	109.623333	2.380910	2.102873	2.694436	2.011546	2.815647
2	0	82.060861	32	2.564402	2.745604	25	1973.038512	710	78.921540	247.143144	28.400000	31.833333	2.778927	2.357136	3.276076	2.222311	3.474726
2	1	63.044000	19	3.318105	7.393933	25	2026.579436	699	81.063177	425.348227	27.960000	43.040000	2.899255	2.365656	3.547302	2.198125	3.812245
2	2	73.630545	28	2.629662	3.377820	25	1816.143242	637	72.645730	357.931149	25.480000	34.676667	2.851088	2.322989	3.490572	2.156895	3.751423
2	3	89.285660	28	3.188774	9.884325	25	2023.313339	674	80.932534	597.075213	26.960000	21.290000	3.001949	2.454431	3.632706	2.276959	3.880452
2	4	78.274401	28	2.795514	3.554584	25	2021.524482	677	80.860979	342.269034	27.080000	18.243333	2.986004	2.538715	3.495591	2.392730	3.694097
2	5	3305.402734	1205	2.743073	4.922326	25	83255.500917	29290	3330.220037	13488.010551	1171.600000	1684.250000	2.842455	2.761606	2.925675	2.733443	2.955824
3	0	111.183543	11	10.107595	19.462272	25	3039.533704	280	121.581348	2085.426718	11.200000	17.083333	10.855478	7.959890	14.791767	7.107433	16.553516
3	1	79.539962	6	13.256660	2.774639	25	3321.145276	310	132.845811	1517.157106	12.400000	11.916667	10.713372	8.446168	13.569296	7.749422	14.770743
3	2	140.437928	13	10.802918	23.025730	25	3132.481772	299	125.299271	1103.996213	11.960000	9.956667	10.476528	8.413506	13.043808	7.775009	14.113507
3	3	3613.739885	324	11.153518	18.687765	25	90636.588281	8462	3625.463531	205592.003471	338.480000	1595.010000	10.711013	9.686295	11.840657	9.344878	12.270228
4	0	0.000000	0	-nan	-nan	9	153.843149	12	17.093683	160.432458	1.333333	1.000000	12.820262	3.500276	47.514482	1.193828	145.484237
4	1	0.000000	0	-nan	-nan	8	213.211149	15	26.651394	267.107830	1.875000	1.553571	14.214077	4.452445	48.399263	1.881810	140.818141
4	2	0.000000	0	-nan	-nan	8	127.628445	9	15.953556	26.703946	1.125000	0.125000	14.180938	8.189164	24.443245	6.118614	32.501923
4	3	138.262432	9	15.362492	0.089932	24	4599.337581	341	191.639066	16326.546120	14.208333	84.085145	13.487793	7.615111	23.760403	6.084251	29.581319
5	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	1	32.837089	3	32.837089	-nan	3.000000	-nan	10.945696	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
