2	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	0	8.000000	2	4.000000	8.000000	15	479.000000	26	31.933333	2033.209524	1.733333	0.923810	18.423077	3.073224	47.377884	-1.102103	66.954291
2	0	0.000000	0	-nan	-nan	15	479.000000	26	31.933333	2033.209524	1.733333	0.923810	18.423077	3.073224	47.377884	-1.102103	66.954291
2	0	0.000000	0	-nan	-nan	15	479.000000	26	31.933333	2033.209524	1.733333	0.923810	18.423077	3.073224	47.377884	-1.102103	66.954291
2	0	2.000000	1	2.000000	-nan	16	481.000000	27	30.062500	1953.662500	1.687500	0.895833	17.814815	2.970027	45.315460	-1.047850	63.240761
2	0	0.000000	0	-nan	-nan	16	481.000000	27	30.062500	1953.662500	1.687500	0.895833	17.814815	2.970027	45.315460	-1.047850	63.240761
2	0	0.000000	0	-nan	-nan	16	481.000000	27	30.062500	1953.662500	1.687500	0.895833	17.814815	2.970027	45.315460	-1.047850	63.240761
2	0	78.000000	2	39.000000	578.000000	17	559.000000	29	32.882353	1966.735294	1.705882	0.845588	19.275862	4.627020	45.158081	0.622150	60.976556
2	0	2.000000	1	2.000000	-nan	18	561.000000	30	31.166667	1904.029412	1.666667	0.823529	18.700000	4.470078	43.497284	0.594168	58.251699
2	0	0.000000	0	-nan	-nan	18	561.000000	30	31.166667	1904.029412	1.666667	0.823529	18.700000	4.470078	43.497284	0.594168	58.251699
2	0	2.000000	1	2.000000	-nan	19	563.000000	31	29.631579	1843.023392	1.631579	0.801170	18.161290	4.333394	41.930436	0.576812	55.724062
2	0	2.000000	1	2.000000	-nan	20	565.000000	32	28.250000	1784.197368	1.600000	0.778947	17.656250	4.213080	40.455980	0.567396	53.382498
2	0	6.000000	1	6.000000	-nan	21	571.000000	33	27.190476	1718.561905	1.571429	0.757143	17.303030	4.228766	39.189152	0.686916	51.331151
2	0	0.000000	0	-nan	-nan	21	571.000000	33	27.190476	1718.561905	1.571429	0.757143	17.303030	4.228766	39.189152	0.686916	51.331151
2	0	0.000000	0	-nan	-nan	21	571.000000	33	27.190476	1718.561905	1.571429	0.757143	17.303030	4.228766	39.189152	0.686916	51.331151
