episodeIndex	9
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	10	0.000000	10	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	846.367604	309	2.739054	3.391628	10	8109.453089	2997	810.945309	6674.016271	299.700000	170.233333	2.705857	2.435025	2.994099	2.321842	3.125843
1	1	25.335169	8	3.166896	7.981028	10	282.640115	99	28.264012	168.963230	9.900000	22.988889	2.854951	1.422770	5.805575	1.005266	8.370421
1	2	45.903598	17	2.700212	3.866768	10	277.813203	109	27.781320	91.485119	10.900000	8.766667	2.548745	1.608463	3.942590	1.287521	4.786835
1	3	23.711556	9	2.634617	2.072420	10	250.708102	96	25.070810	82.337196	9.600000	3.822222	2.611543	1.689283	3.848342	1.356304	4.531269
2	0	209.851278	45	4.663362	12.560118	10	2320.578679	525	232.057868	1367.927072	52.500000	33.166667	4.420150	3.631241	5.343417	3.321692	5.797741
2	1	9242.722774	2335	3.958340	8.873574	10	90505.284870	23154	9050.528487	102967.855306	2315.400000	1181.822222	3.908840	3.769662	4.051006	3.709809	4.114039
2	2	204.908145	60	3.415136	6.186948	10	1918.427844	554	191.842784	272.820941	55.400000	42.488889	3.462866	2.997306	4.014000	2.815965	4.287729
2	3	249.037590	57	4.369081	9.109004	10	2487.050362	578	248.705036	661.074778	57.800000	50.400000	4.302855	3.662812	5.066206	3.414683	5.447639
2	4	205.942191	56	3.677539	9.083335	10	2450.892065	564	245.089207	818.779742	56.400000	34.044444	4.345553	3.708191	5.084792	3.456656	5.445948
2	5	164.785876	53	3.109167	5.355487	10	1993.899955	543	199.389995	804.514423	54.300000	17.788889	3.672007	3.124713	4.283700	2.903423	4.573939
3	0	17453.139582	1375	12.693192	16.270517	10	173715.748836	13713	17371.574884	737915.510775	1371.300000	2888.677778	12.667961	11.886572	13.494431	11.558619	13.870420
3	1	524.295638	44	11.915810	19.235540	10	5721.776006	459	572.177601	4638.306139	45.900000	28.100000	12.465743	10.534039	14.745370	9.780119	15.874715
3	2	591.908051	47	12.593788	15.614420	10	5770.053938	462	577.005394	4788.306450	46.200000	39.066667	12.489294	10.410336	15.013771	9.613440	16.293974
3	3	701.751577	58	12.099165	24.751785	10	6256.251584	508	625.625158	9089.003760	50.800000	47.511111	12.315456	10.002106	15.126166	9.115681	16.552197
4	0	15970.035435	1012	15.780667	0.594543	10	159534.908040	10078	15953.490804	285154.558205	1007.800000	1205.288889	15.830017	15.079372	16.618592	14.762840	16.975528
4	1	552.583221	35	15.788092	0.259507	10	5856.654446	370	585.665445	7755.441437	37.000000	30.000000	15.828796	12.773483	19.607844	11.615648	21.553863
4	2	618.291509	39	15.853628	0.228527	10	5799.670128	366	579.967013	7747.355009	36.600000	31.600000	15.846093	12.727362	19.734735	11.551324	21.750768
4	3	393.650617	25	15.746025	0.461166	10	5735.291445	363	573.529144	7401.276832	36.300000	30.011111	15.799701	12.729999	19.612419	11.569695	21.582661
5	0	15.367953	1	15.367953	-nan	1	15.367953	1	15.367953	-nan	1.000000	-nan	15.367953	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
