episodeIndex	25
epsilon	0.125000
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	26	0.000000	26	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	741.496204	289	2.565731	1.849918	26	21473.924110	7866	825.920158	7435.403435	302.538462	231.858462	2.729967	2.562748	2.904126	2.505231	2.967420
1	1	32.706896	10	3.270690	5.282375	26	757.971536	270	29.152751	141.700183	10.384615	17.526154	2.807302	2.016033	3.906377	1.786878	4.404623
1	2	32.301256	13	2.484712	1.197651	26	768.901643	275	29.573140	224.932784	10.576923	10.973846	2.796006	1.973607	3.856613	1.725438	4.308897
1	3	13.023367	5	2.604673	0.946391	26	768.596067	273	29.561387	119.752570	10.500000	9.140000	2.815370	2.144963	3.662231	1.940245	4.017445
2	0	219.625724	50	4.392514	10.263972	26	6065.505585	1414	233.288676	741.958051	54.384615	25.606154	4.289608	3.939262	4.667315	3.821434	4.807961
2	1	9102.333330	2396	3.798971	8.074528	26	237912.909972	60447	9150.496537	80535.426067	2324.884615	2381.226154	3.935893	3.853917	4.019271	3.825273	4.049080
2	2	232.134548	58	4.002320	9.134725	26	5163.865253	1492	198.610202	711.907850	57.384615	41.126154	3.461036	3.131866	3.821326	3.022227	3.956948
2	3	243.280218	49	4.964902	11.228277	26	6523.112676	1463	250.888949	1106.656634	56.269231	47.084615	4.458724	4.021836	4.940879	3.877078	5.123457
2	4	185.414269	56	3.310969	4.473052	26	5767.583660	1411	221.830141	1374.453073	54.269231	34.204615	4.087586	3.652664	4.562093	3.507503	4.740296
2	5	235.595301	60	3.926588	8.733540	26	5117.509565	1375	196.827291	1750.827843	52.884615	60.426154	3.721825	3.211577	4.296484	3.044654	4.517330
3	0	16671.728939	1322	12.610990	17.469687	26	443036.291565	35177	17039.857368	485405.778804	1352.961538	2090.838462	12.594488	12.219685	12.979664	12.089623	13.118359
3	1	578.781617	46	12.582209	18.372477	26	14920.517279	1210	573.866049	6110.283327	46.538462	46.258462	12.331006	11.003078	13.825542	10.568473	14.399615
3	2	573.717064	44	13.039024	17.069976	26	14697.102135	1202	565.273159	5311.344135	46.230769	50.504615	12.227206	10.912902	13.715524	10.484399	14.289794
3	3	750.812777	57	13.172154	16.131230	26	15685.104554	1277	603.273252	7605.969647	49.115385	41.546154	12.282776	10.983378	13.727638	10.554876	14.277757
4	0	16144.957964	1019	15.843923	0.185305	26	421026.448944	26618	16193.324959	402395.945745	1023.769231	1670.104615	15.817359	15.320079	16.330936	15.148080	16.516498
4	1	396.650572	25	15.866023	0.156283	26	14488.026749	916	557.231798	9273.253178	35.230769	38.024615	15.816623	13.741160	18.207863	13.071691	19.142412
4	2	700.825420	44	15.927850	0.029889	26	15237.372735	962	586.052798	9122.997663	37.000000	37.120000	15.839265	13.873840	18.084757	13.236570	18.956880
4	3	458.999593	29	15.827572	0.136248	26	15195.521477	962	584.443134	11994.211847	37.000000	48.240000	15.795760	13.571236	18.385287	12.858199	19.405152
5	0	0.000000	0	-nan	-nan	7	153.927388	10	21.989627	68.919714	1.428571	0.285714	15.392739	7.442709	31.756422	4.755969	49.477356
5	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	1	15.232929	1	15.232929	-nan	1.000000	-nan	15.232929	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
