episodeIndex	14
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	0	-nan	-nan	97.675002	192	0.508724	15.544326	-0.101542	1.118990	-0.338291	1.355739
1	1	0.000000	0	-nan	-nan	158.333625	186	0.851256	30.070922	-0.011129	1.713641	-0.345685	2.048197
1	2	0.000000	0	-nan	-nan	1860.350781	4270	0.435679	13.299619	0.315981	0.555378	0.269544	0.601815
2	0	12.880113	39	0.330259	0.825198	2321.600050	2437	0.952647	22.718747	0.745562	1.159732	0.665224	1.240069
2	1	1.052305	3	0.350768	0.368406	85.635308	85	1.007474	27.219163	-0.206228	2.221176	-0.677076	2.692024
2	2	0.089199	2	0.044599	0.003895	81.287257	98	0.829462	19.019127	-0.115396	1.774320	-0.481947	2.140871
3	0	14.872675	18	0.826260	3.167508	184.519055	274	0.673427	2.363490	0.474229	0.872626	0.396951	0.949903
3	1	376.393632	517	0.728034	2.285579	4025.977064	6152	0.654418	2.164125	0.614191	0.694645	0.598585	0.710250
3	2	16.348314	30	0.544944	2.563472	205.484685	292	0.703715	2.495965	0.505420	0.902010	0.428492	0.978937
4	0	7.771650	4	1.942913	15.095635	498.791909	103	4.842640	808.080768	-1.164849	10.850128	-3.495414	13.180694
4	1	0.605102	4	0.151276	0.013689	1478.352205	86	17.190142	5980.268262	-0.695119	35.075403	-7.633588	42.013872
4	2	125.278189	102	1.228218	5.684283	36944.169994	2143	17.239463	5569.649660	13.781766	20.697161	12.440375	22.038552
5	0	31079.815399	139	223.595794	25728.448155	411227.308379	2601	158.103540	27113.879401	151.178699	165.028382	148.492252	167.714828
5	1	837.940605	7	119.705801	8078.072837	17760.792699	126	140.958672	19254.174338	114.445521	167.471823	104.159919	177.757426
5	2	2162.845896	7	308.977985	21770.520253	19539.899491	120	162.832496	30929.858950	128.398889	197.266103	115.040598	210.624394
6	0	3542.113937	108	32.797351	333.989364	41279.360516	1401	29.464212	489.843553	28.195994	30.732429	27.703997	31.224426
6	1	103.937627	3	34.645876	615.667228	1883.185394	72	26.155353	380.933918	21.221993	31.088712	19.308129	33.002576
6	2	118.048642	5	23.609728	310.218517	1671.563310	60	27.859388	570.242772	21.247303	34.471474	18.682188	37.036589
