episodeIndex	541
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1500.000000	718	2.089136	6.349087	1.900260	2.278013	1.837328	2.340945
1	1	0.000000	0	-nan	-nan	162.000000	36	4.500000	16.771429	3.129060	5.870940	2.672275	6.327725
2	0	2.000000	1	2.000000	-nan	4574.000000	1009	4.533201	18.235256	4.263182	4.803221	4.173214	4.893189
2	1	0.000000	0	-nan	-nan	466.000000	69	6.753623	28.953112	5.452532	8.054714	5.019020	8.488226
3	0	8.000000	2	4.000000	2.000000	8054.000000	1146	7.027923	30.706643	6.699141	7.356706	6.589594	7.466253
3	1	0.000000	0	-nan	-nan	781.000000	83	9.409639	32.854540	8.145941	10.673336	7.724888	11.094389
4	0	18.000000	3	6.000000	4.000000	11510.000000	1206	9.543947	42.756158	9.165757	9.922137	9.039747	10.048147
4	1	0.000000	0	-nan	-nan	920.000000	84	10.952381	39.178428	9.580652	12.324110	9.123603	12.781158
5	0	16.000000	2	8.000000	2.000000	13763.000000	1171	11.753202	53.213398	11.325032	12.181373	11.182369	12.324035
5	1	0.000000	0	-nan	-nan	1231.000000	89	13.831461	52.982635	12.281730	15.381192	11.765373	15.897548
6	0	22.000000	2	11.000000	2.000000	15888.000000	1138	13.961336	59.551714	13.501862	14.420809	13.348770	14.573902
6	1	16.000000	1	16.000000	-nan	1284.000000	82	15.658537	60.523939	13.932932	17.384141	13.357976	17.959097
7	0	56.000000	4	14.000000	6.666667	18540.000000	1160	15.982759	61.411264	15.520612	16.444905	15.366629	16.598888
7	1	0.000000	0	-nan	-nan	1404.000000	72	19.500000	84.704225	17.321433	21.678567	16.595554	22.404446
8	0	32.000000	2	16.000000	8.000000	20498.000000	1152	17.793403	64.343032	17.318714	18.268092	17.160552	18.426254
8	1	0.000000	0	-nan	-nan	1584.000000	74	21.405405	75.148464	19.381320	23.429491	18.706913	24.103898
9	0	19.000000	1	19.000000	-nan	16645.000000	881	18.893303	66.556785	18.341235	19.445371	18.157291	19.629316
