episodeIndex	197
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	4.000000	2	2.000000	2.000000	513.000000	257	1.996109	5.128891	1.712363	2.279855	1.617821	2.374397
1	1	0.000000	0	-nan	-nan	69.000000	15	4.600000	34.971429	1.533128	7.666872	0.511274	8.688726
2	0	6.000000	2	3.000000	2.000000	1540.000000	363	4.242424	15.410681	3.828575	4.656274	3.690684	4.794164
2	1	0.000000	0	-nan	-nan	174.000000	22	7.909091	46.277056	4.995986	10.822196	4.025365	11.792816
3	0	5.000000	1	5.000000	-nan	2904.000000	416	6.980769	31.151437	6.431131	7.530408	6.247996	7.713542
3	1	0.000000	0	-nan	-nan	234.000000	26	9.000000	18.880000	7.288413	10.711587	6.718128	11.281872
4	0	6.000000	1	6.000000	-nan	4244.000000	454	9.348018	34.311287	8.795845	9.900191	8.611865	10.084170
4	1	8.000000	1	8.000000	-nan	414.000000	34	12.176471	47.119430	9.811939	14.541002	9.024098	15.328843
5	0	27.000000	3	9.000000	4.000000	5185.000000	455	11.395604	40.371787	10.797306	11.993903	10.597958	12.193251
5	1	0.000000	0	-nan	-nan	480.000000	34	14.117647	46.591800	11.766391	16.468903	10.982974	17.252320
6	0	42.000000	3	14.000000	28.000000	5828.000000	423	13.777778	48.926804	13.094672	14.460883	12.867067	14.688488
6	1	0.000000	0	-nan	-nan	518.000000	36	14.388889	50.701587	12.005230	16.772548	11.211016	17.566762
7	0	70.000000	4	17.500000	11.666667	6937.000000	431	16.095128	56.676976	15.366762	16.823493	15.124077	17.066178
7	1	0.000000	0	-nan	-nan	545.000000	27	20.185185	63.464387	17.105773	23.264597	16.079741	24.290630
8	0	70.000000	4	17.500000	11.666667	8164.000000	439	18.596811	62.921542	17.836394	19.357228	17.583029	19.610593
8	1	0.000000	0	-nan	-nan	682.000000	29	23.517241	62.187192	20.575963	26.458519	19.595956	27.438527
9	0	38.000000	2	19.000000	32.000000	6695.000000	337	19.866469	66.675569	18.973054	20.759883	18.675377	21.057561
