episodeIndex	795
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	2230.000000	1048	2.127863	7.517542	1.957748	2.297977	1.901067	2.354658
1	1	0.000000	0	-nan	-nan	217.000000	51	4.254902	13.593725	3.217926	5.291878	2.872415	5.637389
2	0	2.000000	1	2.000000	-nan	6604.000000	1470	4.492517	17.657875	4.272379	4.712655	4.199031	4.786003
2	1	4.000000	1	4.000000	-nan	668.000000	100	6.680000	26.442020	5.647163	7.712837	5.303031	8.056969
3	0	8.000000	2	4.000000	2.000000	11459.000000	1667	6.874025	27.674397	6.615230	7.132820	6.529002	7.219048
3	1	7.000000	1	7.000000	-nan	1116.000000	120	9.300000	33.253782	8.242660	10.357340	7.890364	10.709636
4	0	26.000000	3	8.666667	9.333333	16066.000000	1734	9.265283	37.675690	8.969215	9.561350	8.870568	9.659997
4	1	20.000000	1	20.000000	-nan	1310.000000	121	10.826446	36.177961	9.728164	11.924729	9.362226	12.290666
5	0	62.000000	4	15.500000	30.333333	19156.000000	1684	11.375297	46.005236	11.043313	11.707281	10.932699	11.817895
5	1	11.000000	1	11.000000	-nan	1627.000000	125	13.016000	44.677161	11.815195	14.216805	11.415098	14.616902
6	0	64.000000	4	16.000000	26.666667	22632.000000	1658	13.650181	54.689864	13.285389	14.014973	13.163843	14.136519
6	1	0.000000	0	-nan	-nan	1618.000000	108	14.981481	53.121149	13.572821	16.390142	13.103467	16.859496
7	0	80.000000	4	20.000000	22.666667	26415.000000	1679	15.732579	59.460625	15.354594	16.110563	15.228653	16.236504
7	1	0.000000	0	-nan	-nan	1929.000000	103	18.728155	77.964592	16.980665	20.475645	16.398417	21.057893
8	0	66.000000	3	22.000000	28.000000	29680.000000	1684	17.624703	63.901849	17.233439	18.015967	17.103073	18.146333
8	1	0.000000	0	-nan	-nan	2222.000000	111	20.018018	67.236036	18.454783	21.581253	17.933928	22.102108
9	0	27.000000	1	27.000000	-nan	24433.000000	1305	18.722605	64.711337	18.275336	19.169875	18.126309	19.318901
