episodeIndex	1
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	30.306737	13	2.331287	11.701120	1116.158569	25	44.646343	20980.804988	-323.445977	412.738663	-1799.457883	1888.750568
1	1	369.111629	135	2.734160	11.617233	7871.858508	267	29.482616	13277.550537	-60.119659	119.084891	-419.415460	478.380693
2	0	0.176515	3	0.058838	0.000099	19.547723	4	4.886931	93.241970	-56.459798	66.233660	-302.453800	312.227661
2	1	125.386779	44	2.849700	17.048263	6132.299310	106	57.851880	20456.914026	-118.663606	234.367367	-826.472342	942.176103
3	0	0.000000	0	-nan	-nan	1430.347062	10	143.034706	13185.264326	-318.346720	604.416133	-2168.438236	2454.507648
3	1	101.681997	26	3.910846	23.429535	8546.824351	83	102.973787	15874.038597	-72.745874	278.693448	-777.363432	983.311007
4	0	398.247227	33	12.068098	54.839097	13132.642260	159	82.595234	6967.978597	-1.519200	166.709669	-338.809330	503.999799
4	1	23.515365	4	5.878841	33.734657	745.378746	11	67.761704	5654.234303	-220.313743	355.837151	-1375.466314	1510.989723
5	0	2610.360322	20	130.518016	36736.195945	2633.962851	30	87.798762	27844.586080	-299.303263	474.900786	-1851.542106	2027.139630
5	1	34738.546808	330	105.268324	20983.288966	35161.122080	458	76.771009	17210.502199	-1.118635	154.660653	-313.448004	466.990022
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
