episodeIndex	21
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.218972	301	0.004050	0.000435	10.332829	7004	0.001475	0.000157	0.001164	0.001786	0.001052	0.001899
1	1	0.000000	19	0.000000	0.000000	1.279379	489	0.002616	0.000274	0.001061	0.004172	0.000498	0.004735
2	0	179.299880	148	1.211486	30.714681	3735.442760	2963	1.260696	41.858967	1.013517	1.507875	0.924166	1.597226
2	1	3610.317214	2901	1.244508	44.441508	80508.312814	63940	1.259123	43.169224	1.205087	1.313159	1.185554	1.332692
2	2	122.464419	124	0.987616	38.541688	3188.193479	2933	1.087008	35.620422	0.857828	1.316187	0.774983	1.399032
3	0	15.204962	50	0.304099	1.774274	182.835925	882	0.207297	3.429169	0.077626	0.336968	0.030752	0.383842
3	1	1.022633	26	0.039332	0.039973	250.205913	817	0.306250	4.410165	0.153458	0.459041	0.098227	0.514273
3	2	420.037832	852	0.493002	8.538082	7877.395312	18137	0.434327	11.261674	0.382507	0.486148	0.363775	0.504880
4	0	0.612172	33	0.018551	0.003440	12.614376	760	0.016598	0.004400	0.011594	0.021602	0.009785	0.023411
4	1	10.875353	525	0.020715	0.006602	222.202952	11015	0.020173	0.006164	0.018617	0.021728	0.018055	0.022291
5	0	0.804691	36	0.022353	0.006856	11.816727	781	0.015130	0.003230	0.010901	0.019359	0.009372	0.020888
5	1	10.621873	507	0.020950	0.005344	205.703534	11928	0.017245	0.004010	0.016040	0.018451	0.015604	0.018887
6	0	0.000000	0	-nan	-nan	0.000000	1	0.000000	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
