episodeIndex	9
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.241183	332	0.000726	0.000087	4.636129	3180	0.001458	0.000160	0.000951	0.001965	0.000729	0.002186
1	1	0.000000	21	0.000000	0.000000	0.763980	241	0.003170	0.000339	0.000488	0.005852	-0.000682	0.007022
2	0	187.924752	128	1.468162	34.554137	1689.178177	1321	1.278712	43.050184	0.870337	1.687086	0.692037	1.865387
2	1	3343.756817	2899	1.153417	39.435019	36107.870760	28915	1.248759	42.385164	1.162149	1.335369	1.124334	1.373184
2	2	200.340533	125	1.602724	35.029432	1543.078102	1316	1.172552	41.745629	0.769649	1.575455	0.593738	1.751366
3	0	59.953816	39	1.537277	61.026410	131.240520	422	0.310996	6.747221	0.024955	0.597038	-0.099933	0.721926
3	1	1.373744	37	0.037128	0.047831	106.323547	369	0.288140	3.677004	0.062323	0.513957	-0.036271	0.612550
3	2	551.950643	836	0.660228	23.827738	3901.607734	8211	0.475168	13.602456	0.383095	0.567242	0.342895	0.607442
4	0	0.664341	32	0.020761	0.006063	6.192033	343	0.018053	0.005108	0.009323	0.026782	0.005511	0.030594
4	1	10.628411	462	0.023005	0.006886	101.711887	5099	0.019947	0.006314	0.017430	0.022465	0.016331	0.023564
5	0	0.495691	41	0.012090	0.002128	6.912275	351	0.019693	0.004232	0.011838	0.027548	0.008409	0.030977
5	1	9.454069	568	0.016644	0.003852	107.364855	5337	0.020117	0.004796	0.017973	0.022262	0.017036	0.023198
6	0	0.000000	0	-nan	-nan	0.000000	1	0.000000	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
