episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
1	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	12.879870	2	6.439935	0.184867	12.879870	2	6.439935	0.184867
2	1	123.421389	17	7.260082	0.475817	123.421389	17	7.260082	0.475817
2	2	7.070230	1	7.070230	-nan	7.070230	1	7.070230	-nan
3	0	33837.477269	190	178.091986	25889.770195	33837.477269	190	178.091986	25889.770195
3	1	1359.956413	12	113.329701	13164.625480	1359.956413	12	113.329701	13164.625480
3	2	1554.831723	9	172.759080	12443.743345	1554.831723	9	172.759080	12443.743345
4	0	982.949384	54	18.202766	24.981738	982.949384	54	18.202766	24.981738
4	1	11.340084	1	11.340084	-nan	11.340084	1	11.340084	-nan
4	2	73.271426	4	18.317857	33.428846	73.271426	4	18.317857	33.428846
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
5	2	50.240120	2	25.120060	0.078246	50.240120	2	25.120060	0.078246
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
