episodeIndex	587
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1690.000000	780	2.166667	7.720582	1.966836	2.366497	1.900254	2.433079
1	1	0.000000	0	-nan	-nan	169.000000	39	4.333333	15.859649	3.052481	5.614186	2.625712	6.040954
2	0	2.000000	1	2.000000	-nan	4946.000000	1089	4.541781	18.540762	4.279701	4.803862	4.192378	4.891185
2	1	0.000000	0	-nan	-nan	502.000000	74	6.783784	31.103295	5.481601	8.085967	5.047725	8.519842
3	0	3.000000	1	3.000000	-nan	8667.000000	1239	6.995157	30.180914	6.681674	7.308641	6.577224	7.413091
3	1	0.000000	0	-nan	-nan	794.000000	86	9.232558	32.604104	7.995838	10.469278	7.583774	10.881343
4	0	4.000000	1	4.000000	-nan	12354.000000	1304	9.473926	41.678521	9.114838	9.833015	8.995192	9.952660
4	1	0.000000	0	-nan	-nan	988.000000	88	11.227273	39.763845	9.877106	12.577440	9.427242	13.027303
5	0	5.000000	1	5.000000	-nan	14857.000000	1271	11.689221	51.568695	11.284641	12.093802	11.149838	12.228604
5	1	0.000000	0	-nan	-nan	1312.000000	96	13.666667	50.750877	12.206270	15.127063	11.719679	15.613654
6	0	6.000000	1	6.000000	-nan	17336.000000	1247	13.902165	58.908559	13.465609	14.338722	13.320152	14.484179
6	1	0.000000	0	-nan	-nan	1370.000000	89	15.393258	57.945863	13.772565	17.013952	13.232565	17.553952
7	0	7.000000	1	7.000000	-nan	20124.000000	1260	15.971429	62.884012	15.522715	16.420142	15.373207	16.569650
7	1	0.000000	0	-nan	-nan	1435.000000	75	19.133333	84.684685	16.999029	21.267638	16.287897	21.978769
8	0	8.000000	1	8.000000	-nan	22316.000000	1245	17.924498	68.659890	17.452814	18.396182	17.295653	18.553343
8	1	0.000000	0	-nan	-nan	1710.000000	81	21.111111	78.800000	19.130017	23.092206	18.469934	23.752289
9	0	9.000000	1	9.000000	-nan	18279.000000	959	19.060480	70.722852	18.515029	19.605930	18.333290	19.787669
