episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	1.000000	1	1.000000	-nan	1.000000	1	1.000000	-nan
1	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
2	0	2.000000	1	2.000000	-nan	2.000000	1	2.000000	-nan
2	1	42.000000	2	21.000000	338.000000	42.000000	2	21.000000	338.000000
3	0	162.000000	8	20.250000	198.785714	162.000000	8	20.250000	198.785714
3	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
4	0	184.000000	8	23.000000	195.428571	184.000000	8	23.000000	195.428571
4	1	38.000000	2	19.000000	98.000000	38.000000	2	19.000000	98.000000
5	0	183.000000	7	26.142857	173.142857	183.000000	7	26.142857	173.142857
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	0	136.000000	5	27.200000	173.200000	136.000000	5	27.200000	173.200000
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
7	0	117.000000	5	23.400000	128.800000	117.000000	5	23.400000	128.800000
7	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
8	0	104.000000	4	26.000000	146.666667	104.000000	4	26.000000	146.666667
8	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
9	0	66.000000	2	33.000000	288.000000	66.000000	2	33.000000	288.000000
