episodeIndex	0
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	1	0.000000	-nan
1	0	0.436429	310	0.001408	0.000152	0.436429	310	0.001408	0.000152
1	1	0.114342	15	0.007623	0.000872	0.114342	15	0.007623	0.000872
2	0	153.588418	146	1.051975	37.096215	153.588418	146	1.051975	37.096215
2	1	3828.224826	2807	1.363814	47.105894	3828.224826	2807	1.363814	47.105894
2	2	227.346972	131	1.735473	50.003577	227.346972	131	1.735473	50.003577
3	0	8.424332	39	0.216009	1.818289	8.424332	39	0.216009	1.818289
3	1	4.485304	28	0.160189	0.494217	4.485304	28	0.160189	0.494217
3	2	133.432391	796	0.167629	1.148504	133.432391	796	0.167629	1.148504
4	0	0.493883	42	0.011759	0.004029	0.493883	42	0.011759	0.004029
4	1	9.148185	524	0.017458	0.005100	9.148185	524	0.017458	0.005100
5	0	1.014259	43	0.023587	0.004721	1.014259	43	0.023587	0.004721
5	1	10.442658	542	0.019267	0.004316	10.442658	542	0.019267	0.004316
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan
