episodeIndex	25
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	26	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.799383	384	0.002082	0.000181	10.373125	9455	0.001097	0.000108	0.000877	0.001317	0.000800	0.001394
1	1	0.000000	20	0.000000	0.000000	0.606458	411	0.001476	0.000150	0.000232	0.002720	-0.000208	0.003159
1	2	0.000003	21	0.000000	0.000000	0.291403	456	0.000639	0.000063	-0.000125	0.001403	-0.000395	0.001673
2	0	248.204192	112	2.216109	92.249660	4085.882783	3283	1.244558	43.906102	1.006382	1.482733	0.922205	1.566911
2	1	3427.032141	2707	1.265989	42.972222	96244.744676	71451	1.347003	46.281046	1.294587	1.399420	1.276062	1.417945
2	2	257.565479	127	2.028075	89.161502	4397.468190	3247	1.354317	46.342266	1.108271	1.600364	1.021311	1.687324
3	0	23.426722	42	0.557779	9.918255	396.894365	943	0.420885	10.012007	0.208670	0.633099	0.133668	0.708101
3	1	23.311660	40	0.582792	11.059147	268.185318	879	0.305103	4.994642	0.149854	0.460351	0.094985	0.515220
3	2	374.526403	717	0.522352	8.644234	7962.753125	19188	0.414986	7.404820	0.374527	0.455445	0.360228	0.469744
4	0	0.745174	19	0.039220	0.008667	2.996009	601	0.004985	0.000989	0.002343	0.007627	0.001409	0.008561
4	1	0.372762	29	0.012854	0.002299	2.711441	598	0.004534	0.000856	0.002070	0.006999	0.001199	0.007870
4	2	12.375926	514	0.024078	0.005790	58.173051	12733	0.004569	0.000978	0.003998	0.005139	0.003796	0.005341
5	0	0.090245	27	0.003342	0.000070	2.442785	855	0.002857	0.000060	0.002312	0.003402	0.002119	0.003595
5	1	0.103649	24	0.004319	0.000082	3.088083	874	0.003533	0.000075	0.002929	0.004137	0.002716	0.004351
5	2	2.198262	769	0.002859	0.000052	64.529858	19348	0.003335	0.000071	0.003210	0.003460	0.003166	0.003505
6	0	0.000000	0	-nan	-nan	0.000000	6	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
6	1	0.000000	0	-nan	-nan	0.038576	10	0.003858	0.000149	-0.004087	0.011802	-0.006895	0.014610
6	2	0.000000	2	0.000000	0.000000	0.260755	182	0.001433	0.000046	0.000395	0.002470	0.000029	0.002837
