episodeIndex	569
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	1637.000000	757	2.162483	7.525151	1.962223	2.362744	1.895499	2.429468
1	1	0.000000	0	-nan	-nan	166.000000	38	4.368421	16.238976	3.055399	5.681443	2.617911	6.118931
2	0	2.000000	1	2.000000	-nan	4822.000000	1059	4.553352	18.525270	4.287697	4.819008	4.199183	4.907522
2	1	0.000000	0	-nan	-nan	472.000000	72	6.555556	28.644757	5.288660	7.822451	4.866541	8.244570
3	0	3.000000	1	3.000000	-nan	8459.000000	1207	7.008285	30.258638	6.690264	7.326306	6.584302	7.432268
3	1	0.000000	0	-nan	-nan	789.000000	85	9.282353	32.776471	8.035095	10.529611	7.619520	10.945186
4	0	4.000000	1	4.000000	-nan	12068.000000	1269	9.509850	42.046630	9.144239	9.875461	9.022421	9.997280
4	1	0.000000	0	-nan	-nan	962.000000	86	11.186047	40.600274	9.805981	12.566112	9.346155	13.025938
5	0	5.000000	1	5.000000	-nan	14371.000000	1225	11.731429	52.392680	11.316043	12.146815	11.177640	12.285217
5	1	0.000000	0	-nan	-nan	1292.000000	94	13.744681	51.525509	12.257609	15.231752	11.762131	15.727231
6	0	38.000000	3	12.666667	69.333333	16698.000000	1199	13.926606	58.752539	13.481986	14.371225	13.333843	14.519368
6	1	20.000000	1	20.000000	-nan	1346.000000	87	15.471264	58.926490	13.818236	17.124293	13.267462	17.675067
7	0	98.000000	6	16.333333	37.866667	19485.000000	1223	15.932134	60.917649	15.483861	16.380407	15.334500	16.529768
7	1	9.000000	1	9.000000	-nan	1422.000000	74	19.216216	85.322473	17.059463	21.372969	16.340852	22.091580
8	0	78.000000	5	15.600000	36.800000	21494.000000	1209	17.778329	64.586583	17.314089	18.242569	17.159409	18.397250
8	1	14.000000	1	14.000000	-nan	1668.000000	80	20.850000	74.205063	18.915555	22.784445	18.271015	23.428985
9	0	53.000000	3	17.666667	41.333333	17540.000000	928	18.900862	66.501488	18.363179	19.438545	18.184028	19.617696
