episodeIndex	21
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	0	-nan	-nan	97.675002	192	0.508724	15.544326	-0.082999	1.100446	-0.296896	1.314344
1	1	0.000000	0	-nan	-nan	158.333625	186	0.851256	30.070922	0.015076	1.687436	-0.287189	1.989701
1	2	0.000000	0	-nan	-nan	1860.350781	4270	0.435679	13.299619	0.319618	0.551741	0.277663	0.593695
2	0	88.291009	72	1.226264	2.774951	2640.087860	2821	0.935870	19.894115	0.761230	1.110509	0.698100	1.173639
2	1	5.333907	5	1.066781	5.447765	98.069425	109	0.899719	21.504444	-0.023986	1.823425	-0.357890	2.157329
2	2	0.000000	0	-nan	-nan	94.835193	120	0.790293	15.777071	0.036234	1.544352	-0.236345	1.816932
3	0	13.150515	21	0.626215	2.137152	294.473475	417	0.706171	2.494224	0.545336	0.867007	0.487196	0.925147
3	1	241.827854	454	0.532660	1.890485	6244.703766	9562	0.653075	2.183736	0.621648	0.684502	0.610287	0.695863
3	2	13.899246	21	0.661869	1.550530	287.524513	451	0.637527	2.107248	0.495375	0.779678	0.443989	0.831064
4	0	7.712325	4	1.928081	9.723550	552.359030	135	4.091548	618.556784	-0.359944	8.543041	-1.969085	10.152181
4	1	0.000266	1	0.000266	-nan	1525.343256	111	13.741831	4664.383954	0.260947	27.222716	-4.612170	32.095832
4	2	750.076062	139	5.396231	2503.957882	38644.188167	2998	12.889989	4145.511340	10.444555	15.335424	9.560571	16.219407
5	0	31491.641655	153	205.827723	24831.912967	628373.674128	3588	175.132016	27358.586299	169.389485	180.874547	167.313656	182.950377
5	1	1806.764369	8	225.845546	27240.002841	28531.983501	178	160.292042	20461.993999	137.995028	182.589056	129.935027	190.649057
5	2	1093.357108	6	182.226185	20690.124693	30381.641680	162	187.540998	31181.558268	158.689117	216.392879	148.259640	226.822356
6	0	2603.288634	95	27.403038	218.664047	64779.989840	2131	30.398869	443.538508	29.450108	31.347630	29.107147	31.690591
6	1	174.217880	6	29.036313	91.257064	3193.068670	114	28.009374	371.068310	24.257423	31.761326	22.901154	33.117594
6	2	110.432456	3	36.810819	233.457239	2345.938887	81	28.962208	525.776273	23.663858	34.260559	21.748592	36.175825
