episodeIndex	3
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	564.142410	10	56.414241	6023.298366	1004.230931	54	18.596869	1726.047845	0.604408	36.589330	-14.425633	51.619371
1	1	2014.541203	13	154.964708	39119.693280	2209.141976	37	59.706540	18199.100622	-10.874027	130.287107	-69.833654	189.246733
1	2	34285.461529	319	107.477936	22121.231642	38837.084894	950	40.881142	9828.906320	30.644634	51.117650	22.093545	59.668739
2	0	36.519005	4	9.129751	113.428108	40.705228	15	2.713682	40.453477	-2.512606	7.939970	-6.878397	12.305761
2	1	16.914854	4	4.228714	25.105091	28.909295	14	2.064950	14.124490	-1.131614	5.261514	-3.801871	7.931770
2	2	644.531484	100	6.445315	60.937999	1524.492485	333	4.578056	207.972614	2.063032	7.093079	-0.037898	9.194009
3	0	0.000000	0	-nan	-nan	473.761638	7	67.680234	32064.296935	-147.708451	283.068919	-327.633844	462.994312
3	1	21.972127	1	21.972127	-nan	21.972168	6	3.662028	80.462334	-7.992152	15.316208	-17.727496	25.051552
3	2	486.338313	36	13.509398	54.031523	12673.830819	253	50.094193	21710.568207	20.613589	79.574797	-4.013096	104.201482
4	0	224.351362	28	8.012549	57.213916	19773.397733	548	36.082843	7551.462455	24.269133	47.896552	14.400525	57.765160
4	1	16.056908	3	5.352303	64.530706	215.305461	11	19.573224	3570.010077	-37.759084	76.905531	-85.651748	124.798196
4	2	0.000000	0	-nan	-nan	873.008936	27	32.333664	6304.129087	-16.294929	80.962258	-56.916928	121.584257
5	0	3.592700	22	0.163305	0.048172	3798.819310	109	34.851553	10259.763054	3.975878	65.727228	-21.816182	91.519289
5	1	69.915667	333	0.209957	0.101736	63372.110284	1895	33.441747	9816.045666	26.198643	40.684851	20.148101	46.735393
5	2	4.953466	13	0.381036	0.229432	2847.900755	89	31.998885	9434.555136	-0.767366	64.765136	-28.138723	92.136493
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	9.950052	13	0.765389	0.002649	10.167783	17	0.598105	0.100841	0.352998	0.843211	0.148248	1.047961
6	2	0.732076	1	0.732076	-nan	0.732076	1	0.732076	-nan	-nan	-nan	-nan	-nan
