episodeIndex	163
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	415.000000	213	1.948357	4.700151	1.649990	2.246724	1.550577	2.346137
1	1	0.000000	0	-nan	-nan	53.000000	13	4.076923	8.410256	2.461384	5.692462	1.923100	6.230746
2	0	6.000000	2	3.000000	2.000000	1230.000000	290	4.241379	17.450185	3.748676	4.734083	3.584511	4.898247
2	1	0.000000	0	-nan	-nan	118.000000	23	5.130435	7.936759	3.950543	6.310327	3.557413	6.703456
3	0	8.000000	2	4.000000	2.000000	1831.000000	299	6.123746	25.498058	5.537199	6.710292	5.341767	6.905725
3	1	0.000000	0	-nan	-nan	227.000000	29	7.827586	29.862069	5.789392	9.865780	5.110284	10.544888
4	0	14.000000	2	7.000000	2.000000	2598.000000	309	8.407767	32.781238	7.753556	9.061978	7.535578	9.279956
4	1	0.000000	0	-nan	-nan	206.000000	24	8.583333	36.340580	6.111752	11.054915	5.288243	11.878424
5	0	7.000000	1	7.000000	-nan	3787.000000	347	10.913545	42.940481	10.206978	11.620112	9.971556	11.855533
5	1	9.000000	1	9.000000	-nan	322.000000	26	12.384615	49.206154	9.621445	15.147786	8.700782	16.068449
6	0	10.000000	1	10.000000	-nan	5252.000000	395	13.296203	50.660772	12.576883	14.015522	12.337212	14.255193
6	1	0.000000	0	-nan	-nan	386.000000	23	16.782609	58.450593	13.580654	19.984563	12.513792	21.051426
7	0	39.000000	3	13.000000	4.000000	5756.000000	380	15.147368	53.972948	14.390395	15.904342	14.138178	16.156559
7	1	0.000000	0	-nan	-nan	347.000000	23	15.086957	29.264822	12.821302	17.352611	12.066407	18.107507
8	0	26.000000	2	13.000000	2.000000	5878.000000	348	16.890805	53.601875	16.102517	17.679093	15.839866	17.941743
8	1	16.000000	1	16.000000	-nan	492.000000	29	16.965517	31.891626	14.859199	19.071835	14.157393	19.773642
9	0	17.000000	1	17.000000	-nan	5027.000000	275	18.280000	50.443212	17.419760	19.140240	17.133136	19.426864
