2	0	1304.496000	36	36.236000	-0.000000	1304.496000	36	36.236000	-0.000000
2	0	1499.985000	41	36.585000	-0.000000	2804.481000	77	36.421831	0.030721	36.168034	36.675628	35.150334	37.693329
2	0	1313.568000	36	36.488000	-0.000000	4118.049000	113	36.442912	0.021805	36.383142	36.502681	36.305043	36.580780
2	0	1056.035000	29	36.415000	0.000000	5174.084000	142	36.437211	0.017448	36.401934	36.472488	36.372466	36.501957
2	0	1128.121000	31	36.391000	-0.000000	6302.205000	173	36.428931	0.014619	36.403408	36.454453	36.386607	36.471254
2	0	1173.408000	32	36.669000	-0.000000	7475.613000	205	36.466405	0.019955	36.441043	36.491767	36.426623	36.506187
2	0	1288.560000	35	36.816000	-0.000000	8764.173000	240	36.517387	0.032321	36.488992	36.545783	36.474364	36.560411
2	0	1015.952000	28	36.284000	0.000000	9780.125000	268	36.493004	0.034047	36.466352	36.519656	36.453560	36.532447
2	0	1314.180000	36	36.505000	-0.000000	11094.305000	304	36.494424	0.030017	36.471510	36.517339	36.461083	36.527766
2	0	1254.192000	34	36.888000	0.000000	12348.497000	338	36.534015	0.041044	36.509087	36.558943	36.498203	36.569827
2	0	1235.424000	34	36.336000	0.000000	13583.921000	372	36.515917	0.040548	36.492654	36.539179	36.482829	36.549005
2	0	1403.910000	38	36.945000	-0.000000	14987.831000	410	36.555685	0.052301	36.530827	36.580544	36.520607	36.590764
2	0	1170.272000	32	36.571000	0.000000	16158.103000	442	36.556794	0.048522	36.533966	36.579623	36.524790	36.588798
2	0	1415.154000	39	36.286000	-0.000000	17573.257000	481	36.534838	0.050054	36.512800	36.556876	36.504109	36.565566
2	0	1339.696000	37	36.208000	-0.000000	18912.953000	518	36.511492	0.053571	36.489681	36.533304	36.481219	36.541765
2	0	1706.570000	47	36.310000	0.000000	20619.523000	565	36.494731	0.052208	36.474242	36.515220	36.466405	36.523057
2	0	1194.996000	33	36.212000	0.000000	21814.519000	598	36.479129	0.053497	36.459078	36.499180	36.451503	36.506755
2	0	1564.770000	43	36.390000	-0.000000	23379.289000	641	36.473150	0.050401	36.454441	36.491858	36.447450	36.498849
2	0	1454.800000	40	36.370000	0.000000	24834.089000	681	36.467091	0.048025	36.449448	36.484734	36.442919	36.491263
2	0	1251.744000	34	36.816000	-0.000000	26085.833000	715	36.483683	0.051260	36.465961	36.501404	36.459459	36.507906
2	0	1418.118000	39	36.362000	-0.000000	27503.951000	754	36.477389	0.049332	36.460516	36.494261	36.454373	36.500404
2	0	949.312000	26	36.512000	0.000000	28453.263000	780	36.478542	0.047724	36.462275	36.494809	36.456395	36.500689
2	0	938.470000	26	36.095000	-0.000000	29391.733000	806	36.466170	0.050781	36.449709	36.482631	36.443796	36.488544
2	0	1383.504000	38	36.408000	-0.000000	30775.237000	844	36.463551	0.048637	36.447847	36.479255	36.442240	36.484862
2	0	1307.844000	36	36.329000	0.000000	32083.081000	880	36.458047	0.047356	36.442906	36.473187	36.437529	36.478564
2	0	1274.000000	35	36.400000	-0.000000	33357.081000	915	36.455826	0.045667	36.441276	36.470376	36.436134	36.475519
2	0	1264.445000	35	36.127000	0.000000	34621.526000	950	36.443712	0.047824	36.429127	36.458296	36.423996	36.463427
2	0	1316.772000	36	36.577000	-0.000000	35938.298000	986	36.448578	0.046701	36.434457	36.462699	36.429510	36.467646
2	0	1092.270000	30	36.409000	-0.000000	37030.568000	1016	36.447409	0.045366	36.433722	36.461097	36.428945	36.465874
2	0	1460.240000	40	36.506000	-0.000000	38490.808000	1056	36.449629	0.043771	36.436461	36.462796	36.431883	36.467375
2	0	1547.994000	42	36.857000	0.000000	40038.802000	1098	36.465211	0.048206	36.451679	36.478743	36.446990	36.483433
2	0	1791.048000	49	36.552000	0.000000	41829.850000	1147	36.468919	0.046453	36.455940	36.481898	36.451456	36.486382
2	0	1250.622000	34	36.783000	0.000000	43080.472000	1181	36.477961	0.047875	36.464992	36.490930	36.460525	36.495397
2	0	1543.626000	42	36.753000	0.000000	44624.098000	1223	36.487406	0.048740	36.474563	36.500250	36.470151	36.504661
2	0	1129.888000	31	36.448000	-0.000000	45753.986000	1254	36.486432	0.047572	36.473915	36.498949	36.469627	36.503237
2	0	1307.772000	36	36.327000	0.000000	47061.758000	1290	36.481983	0.046934	36.469738	36.494228	36.465554	36.498412
2	0	1282.820000	35	36.652000	-0.000000	48344.578000	1325	36.486474	0.046437	36.474468	36.498480	36.470375	36.502573
2	0	1275.435000	35	36.441000	-0.000000	49620.013000	1360	36.485304	0.045293	36.473611	36.496997	36.469633	36.500974
2	0	1549.296000	42	36.888000	0.000000	51169.309000	1402	36.497367	0.048651	36.485442	36.509293	36.481394	36.513340
2	0	1121.239000	31	36.169000	0.000000	52290.548000	1433	36.490264	0.049881	36.478330	36.502197	36.474287	36.506240
2	0	1344.469000	37	36.337000	0.000000	53635.017000	1470	36.486406	0.049202	36.474713	36.498099	36.470760	36.502052
2	0	1242.156000	34	36.534000	-0.000000	54877.173000	1504	36.487482	0.048139	36.476057	36.498908	36.472200	36.502764
2	0	1793.988000	49	36.612000	-0.000000	56671.161000	1553	36.491411	0.047093	36.480298	36.502524	36.476553	36.506268
2	0	1094.430000	30	36.481000	0.000000	57765.591000	1583	36.491214	0.046202	36.480318	36.502109	36.476653	36.505774
2	0	1390.078000	38	36.581000	0.000000	59155.669000	1621	36.493318	0.045303	36.482664	36.503973	36.479086	36.507551
2	0	1272.530000	35	36.358000	0.000000	60428.199000	1656	36.490458	0.044724	36.479991	36.500925	36.476481	36.504436
2	0	1574.144000	43	36.608000	0.000000	62002.343000	1699	36.493433	0.043932	36.483198	36.503669	36.479770	36.507097
2	0	1306.116000	36	36.281000	0.000000	63308.459000	1735	36.489025	0.043938	36.478902	36.499149	36.475516	36.502535
2	0	1541.358000	42	36.699000	-0.000000	64849.817000	1777	36.493988	0.043917	36.483993	36.503984	36.480654	36.507322
2	0	1570.833000	43	36.531000	0.000000	66420.650000	1820	36.494863	0.042910	36.485105	36.504620	36.481850	36.507875
2	0	949.416000	26	36.516000	0.000000	67370.066000	1846	36.495160	0.042312	36.485544	36.504776	36.482340	36.507980
2	0	1051.975000	29	36.275000	0.000000	68422.041000	1875	36.491755	0.042395	36.482204	36.501306	36.479022	36.504488
2	0	1019.340000	28	36.405000	0.000000	69441.381000	1903	36.490479	0.041880	36.481056	36.499901	36.477917	36.503041
2	0	1690.270000	46	36.745000	0.000000	71131.651000	1949	36.496486	0.042385	36.487119	36.505853	36.483998	36.508973
2	0	1431.027000	39	36.693000	0.000000	72562.678000	1988	36.500341	0.042296	36.491076	36.509606	36.487990	36.512693
2	0	1210.407000	33	36.679000	0.000000	73773.085000	2021	36.503258	0.042118	36.494089	36.512428	36.491034	36.515483
2	0	1417.923000	39	36.357000	0.000000	75191.008000	2060	36.500489	0.041718	36.491450	36.509528	36.488439	36.512540
2	0	1126.850000	31	36.350000	0.000000	76317.858000	2091	36.498258	0.041430	36.489318	36.507199	36.486339	36.510178
2	0	1235.594000	34	36.341000	0.000000	77553.452000	2125	36.495742	0.041156	36.486903	36.504582	36.483957	36.507527
2	0	1314.108000	36	36.503000	0.000000	78867.560000	2161	36.495863	0.040471	36.487171	36.504555	36.484275	36.507451
2	0	1427.751000	39	36.609000	0.000000	80295.311000	2200	36.497869	0.039976	36.489307	36.506431	36.486454	36.509283
2	0	1231.412000	34	36.218000	-0.000000	81526.723000	2234	36.493609	0.040542	36.485053	36.502166	36.482202	36.505017
2	0	1237.804000	34	36.406000	0.000000	82764.527000	2268	36.492296	0.040048	36.483856	36.500736	36.481043	36.503548
2	0	1320.444000	36	36.679000	0.000000	84084.971000	2304	36.495213	0.039958	36.486849	36.503578	36.484061	36.506365
2	0	1492.072000	41	36.392000	-0.000000	85577.043000	2345	36.493409	0.039442	36.485171	36.501646	36.482426	36.504391
2	0	1345.209000	37	36.357000	0.000000	86922.252000	2382	36.491290	0.039114	36.483151	36.499429	36.480439	36.502141
2	0	1167.904000	32	36.497000	-0.000000	88090.156000	2414	36.491365	0.038596	36.483334	36.499397	36.480658	36.502073
2	0	619.310000	17	36.430000	-0.000000	88709.466000	2431	36.490936	0.038352	36.482958	36.498914	36.480300	36.501572
2	0	1201.530000	33	36.410000	0.000000	89910.996000	2464	36.489852	0.037924	36.481972	36.497732	36.479347	36.500358
2	0	1683.416000	46	36.596000	0.000000	91594.412000	2510	36.491798	0.037432	36.484041	36.499554	36.481457	36.502139
2	0	1054.005000	29	36.345000	-0.000000	92648.417000	2539	36.490121	0.037248	36.482428	36.497814	36.479865	36.500377
2	0	1457.600000	40	36.440000	-0.000000	94106.017000	2579	36.489344	0.036708	36.481766	36.496921	36.479241	36.499446
2	0	1364.005000	37	36.865000	0.000000	95470.022000	2616	36.494657	0.038157	36.486986	36.502328	36.484430	36.504884
2	0	1384.226000	38	36.427000	0.000000	96854.248000	2654	36.493688	0.037675	36.486120	36.501256	36.483599	36.503777
2	0	1238.824000	34	36.436000	-0.000000	98093.072000	2688	36.492958	0.037240	36.485482	36.500434	36.482991	36.502925
2	0	1295.280000	35	37.008000	-0.000000	99388.352000	2723	36.499578	0.040128	36.491868	36.507289	36.489299	36.509858
