episodeIndex	1
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1899.298426	1157	1.641572	53.013452	3872.900374	2322	1.667916	52.692413	-0.246158	3.581989	-7.921394	11.257225
1	1	120.771209	65	1.858019	57.095308	249.544052	130	1.919570	83.954836	-8.291397	12.130537	-49.236312	53.075451
2	0	99.265301	51	1.946378	96.839304	276.775695	95	2.913428	156.802506	-13.410714	19.237571	-78.868828	84.695685
2	1	76.128305	53	1.436383	43.245125	83.377355	96	0.868514	24.612291	-5.565116	7.302144	-31.363304	33.100332
2	2	1818.000401	1148	1.583624	67.631911	3654.168545	2233	1.636439	66.765698	-0.560652	3.833530	-9.370758	12.643636
3	0	6.908834	21	0.328992	2.272951	11.955775	49	0.243995	1.463537	-1.951940	2.439931	-10.757413	11.245403
3	1	47.978120	567	0.084617	0.574341	89.828531	1108	0.081073	0.488731	-0.185786	0.347931	-1.255860	1.418005
3	2	0.001691	23	0.000074	0.000000	0.001691	40	0.000042	0.000000	-0.000495	0.000579	-0.002649	0.002734
4	0	64.607629	657	0.098337	0.569850	129.438386	1439	0.089950	0.451710	-0.135170	0.315071	-1.037880	1.217781
4	1	5.813899	33	0.176179	1.022845	5.822567	73	0.079761	0.462374	-0.931472	1.090994	-4.986409	5.145932
5	0	306.111633	1591	0.192402	0.521148	517.351930	3224	0.160469	0.384974	0.021623	0.299315	-0.535136	0.856074
5	1	3.248761	102	0.031851	0.019658	14.337594	224	0.064007	0.102238	-0.207448	0.335462	-1.295952	1.423967
6	0	28.160177	188	0.149788	0.038681	45.929093	269	0.170740	0.036208	0.023326	0.318155	-0.567792	0.909272
6	1	0.633615	7	0.090516	0.014849	3.448411	16	0.215526	0.050006	-0.494813	0.925864	-3.343197	3.774248
