episodeIndex	332
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	4.000000	2	2.000000	2.000000	950.000000	448	2.120536	6.267318	1.882969	2.358103	1.803813	2.437258
1	1	0.000000	0	-nan	-nan	114.000000	24	4.750000	22.369565	2.810866	6.689134	2.164764	7.335236
2	0	6.000000	2	3.000000	2.000000	2868.000000	632	4.537975	19.488255	4.185269	4.890680	4.067751	5.008199
2	1	0.000000	0	-nan	-nan	242.000000	36	6.722222	34.320635	4.761071	8.683373	4.107633	9.336811
3	0	5.000000	1	5.000000	-nan	4944.000000	700	7.062857	33.438103	6.623865	7.501849	6.477597	7.648117
3	1	0.000000	0	-nan	-nan	508.000000	52	9.769231	30.141780	8.240020	11.298442	7.730500	11.807961
4	0	6.000000	1	6.000000	-nan	7278.000000	754	9.652520	44.665286	9.163660	10.141379	9.000777	10.304263
4	1	0.000000	0	-nan	-nan	602.000000	52	11.576923	41.935143	9.773191	13.380655	9.172204	13.981642
5	0	7.000000	1	7.000000	-nan	8648.000000	738	11.718157	51.657228	11.186757	12.249558	11.009699	12.426616
5	1	0.000000	0	-nan	-nan	722.000000	52	13.884615	46.339367	11.988530	15.780701	11.356771	16.412460
6	0	8.000000	1	8.000000	-nan	9828.000000	704	13.960227	57.807804	13.384666	14.535788	13.192894	14.727560
6	1	0.000000	0	-nan	-nan	906.000000	58	15.620690	51.292196	13.731845	17.509534	13.102499	18.138881
7	0	9.000000	1	9.000000	-nan	11901.000000	731	16.280438	61.558233	15.697571	16.863304	15.503366	17.057510
7	1	0.000000	0	-nan	-nan	954.000000	46	20.739130	101.085990	17.761635	23.716626	16.769559	24.708701
8	0	10.000000	1	10.000000	-nan	13338.000000	727	18.346630	66.854889	17.737536	18.955723	17.534592	19.158668
8	1	0.000000	0	-nan	-nan	964.000000	42	22.952381	75.558653	20.258353	25.646409	19.360727	26.544035
9	0	11.000000	1	11.000000	-nan	10623.000000	547	19.420475	69.808225	18.702938	20.138012	18.463862	20.377089
